Vds ,id@Vgs 0.35 ,id@Vgs 0.351 ,id@Vgs 0.352 ,id@Vgs 0.353 ,id@Vgs 0.354 ,id@Vgs 0.355 ,id@Vgs 0.356 ,id@Vgs 0.357 ,id@Vgs 0.358 ,id@Vgs 0.359 ,id@Vgs 0.36 ,id@Vgs 0.361 ,id@Vgs 0.362 ,id@Vgs 0.363 ,id@Vgs 0.364 ,id@Vgs 0.365 ,id@Vgs 0.366 ,id@Vgs 0.367 ,id@Vgs 0.368 ,id@Vgs 0.369 ,id@Vgs 0.37 ,id@Vgs 0.371 ,id@Vgs 0.372 ,id@Vgs 0.373 ,id@Vgs 0.374 ,id@Vgs 0.375 ,id@Vgs 0.376 ,id@Vgs 0.377 ,id@Vgs 0.378 ,id@Vgs 0.379 ,id@Vgs 0.38 ,id@Vgs 0.381 ,id@Vgs 0.382 ,id@Vgs 0.383 ,id@Vgs 0.384 ,id@Vgs 0.385 ,id@Vgs 0.386 ,id@Vgs 0.387 ,id@Vgs 0.388 ,id@Vgs 0.389 ,id@Vgs 0.39 ,id@Vgs 0.391 ,id@Vgs 0.392 ,id@Vgs 0.393 ,id@Vgs 0.394 ,id@Vgs 0.395 ,id@Vgs 0.396 ,id@Vgs 0.397 ,id@Vgs 0.398 ,id@Vgs 0.399 ,id@Vgs 0.4 
40.0E-3,1.4963599E-6,1.5377278E-6,1.5800370E-6,1.6233009E-6,1.6675323E-6,1.7127441E-6,1.7589493E-6,1.8061604E-6,1.8543900E-6,1.9036505E-6,1.9539543E-6,2.0053135E-6,2.0577402E-6,2.1112461E-6,2.1658431E-6,2.2215427E-6,2.2783562E-6,2.3362949E-6,2.3953699E-6,2.4555920E-6,2.5169719E-6,2.5795201E-6,2.6432470E-6,2.7081626E-6,2.7742769E-6,2.8415997E-6,2.9101404E-6,2.9799084E-6,3.0509129E-6,3.1231627E-6,3.1966667E-6,3.2714332E-6,3.3474707E-6,3.4247871E-6,3.5033905E-6,3.5832885E-6,3.6644884E-6,3.7469977E-6,3.8308233E-6,3.9159721E-6,4.0024506E-6,4.0902654E-6,4.1794225E-6,4.2699280E-6,4.3617877E-6,4.4550071E-6,4.5495917E-6,4.6455465E-6,4.7428766E-6,4.8415867E-6,4.9416814E-6
42.0E-3,1.5330201E-6,1.5755167E-6,1.6189860E-6,1.6634417E-6,1.7088977E-6,1.7553673E-6,1.8028642E-6,1.8514017E-6,1.9009931E-6,1.9516514E-6,2.0033896E-6,2.0562207E-6,2.1101573E-6,2.1652121E-6,2.2213974E-6,2.2787255E-6,2.3372084E-6,2.3968582E-6,2.4576865E-6,2.5197050E-6,2.5829249E-6,2.6473576E-6,2.7130139E-6,2.7799048E-6,2.8480408E-6,2.9174324E-6,2.9880897E-6,3.0600228E-6,3.1332414E-6,3.2077552E-6,3.2835735E-6,3.3607055E-6,3.4391601E-6,3.5189460E-6,3.6000717E-6,3.6825456E-6,3.7663757E-6,3.8515698E-6,3.9381356E-6,4.0260805E-6,4.1154116E-6,4.2061360E-6,4.2982604E-6,4.3917913E-6,4.4867350E-6,4.5830976E-6,4.6808851E-6,4.7801030E-6,4.8807569E-6,4.9828520E-6,5.0863933E-6
44.0E-3,1.5673879E-6,1.6109494E-6,1.6555133E-6,1.7010943E-6,1.7477066E-6,1.7953644E-6,1.8440820E-6,1.8938733E-6,1.9447523E-6,1.9967328E-6,2.0498285E-6,2.1040529E-6,2.1594195E-6,2.2159415E-6,2.2736321E-6,2.3325041E-6,2.3925704E-6,2.4538436E-6,2.5163361E-6,2.5800602E-6,2.6450281E-6,2.7112514E-6,2.7787421E-6,2.8475115E-6,2.9175710E-6,2.9889317E-6,3.0616045E-6,3.1355999E-6,3.2109286E-6,3.2876008E-6,3.3656264E-6,3.4450153E-6,3.5257771E-6,3.6079211E-6,3.6914566E-6,3.7763923E-6,3.8627370E-6,3.9504992E-6,4.0396870E-6,4.1303086E-6,4.2223716E-6,4.3158835E-6,4.4108519E-6,4.5072836E-6,4.6051856E-6,4.7045645E-6,4.8054267E-6,4.9077784E-6,5.0116257E-6,5.1169742E-6,5.2238294E-6
46.0E-3,1.5995958E-6,1.6441612E-6,1.6897576E-6,1.7364001E-6,1.7841037E-6,1.8328832E-6,1.8827535E-6,1.9337293E-6,1.9858252E-6,2.0390557E-6,2.0934351E-6,2.1489777E-6,2.2056975E-6,2.2636086E-6,2.3227247E-6,2.3830595E-6,2.4446264E-6,2.5074389E-6,2.5715099E-6,2.6368525E-6,2.7034794E-6,2.7714033E-6,2.8406365E-6,2.9111912E-6,2.9830794E-6,3.0563129E-6,3.1309033E-6,3.2068620E-6,3.2841999E-6,3.3629282E-6,3.4430575E-6,3.5245982E-6,3.6075607E-6,3.6919548E-6,3.7777905E-6,3.8650773E-6,3.9538244E-6,4.0440411E-6,4.1357360E-6,4.2289179E-6,4.3235951E-6,4.4197757E-6,4.5174677E-6,4.6166787E-6,4.7174162E-6,4.8196873E-6,4.9234991E-6,5.0288582E-6,5.1357711E-6,5.2442442E-6,5.3542834E-6
48.0E-3,1.6297688E-6,1.6752802E-6,1.7218498E-6,1.7694932E-6,1.8182261E-6,1.8680639E-6,1.9190222E-6,1.9711163E-6,2.0243614E-6,2.0787728E-6,2.1343654E-6,2.1911542E-6,2.2491539E-6,2.3083792E-6,2.3688445E-6,2.4305642E-6,2.4935524E-6,2.5578232E-6,2.6233904E-6,2.6902676E-6,2.7584683E-6,2.8280058E-6,2.8988932E-6,2.9711433E-6,3.0447689E-6,3.1197824E-6,3.1961961E-6,3.2740220E-6,3.3532719E-6,3.4339575E-6,3.5160901E-6,3.5996809E-6,3.6847407E-6,3.7712804E-6,3.8593102E-6,3.9488404E-6,4.0398810E-6,4.1324417E-6,4.2265320E-6,4.3221611E-6,4.4193380E-6,4.5180715E-6,4.6183700E-6,4.7202419E-6,4.8236951E-6,4.9287374E-6,5.0353763E-6,5.1436192E-6,5.2534731E-6,5.3649447E-6,5.4780407E-6
50.0E-3,1.6580252E-6,1.7044276E-6,1.7519139E-6,1.8005005E-6,1.8502036E-6,1.9010393E-6,1.9530238E-6,2.0061730E-6,2.0605029E-6,2.1160292E-6,2.1727677E-6,2.2307339E-6,2.2899432E-6,2.3504110E-6,2.4121524E-6,2.4751824E-6,2.5395159E-6,2.6051675E-6,2.6721518E-6,2.7404831E-6,2.8101756E-6,2.8812432E-6,2.9536998E-6,3.0275588E-6,3.1028337E-6,3.1795377E-6,3.2576837E-6,3.3372843E-6,3.4183522E-6,3.5008996E-6,3.5849386E-6,3.6704810E-6,3.7575384E-6,3.8461221E-6,3.9362433E-6,4.0279127E-6,4.1211411E-6,4.2159388E-6,4.3123159E-6,4.4102823E-6,4.5098476E-6,4.6110212E-6,4.7138122E-6,4.8182295E-6,4.9242817E-6,5.0319772E-6,5.1413240E-6,5.2523301E-6,5.3650031E-6,5.4793503E-6,5.5953788E-6
52.0E-3,1.6844768E-6,1.7317178E-6,1.7800673E-6,1.8295421E-6,1.8801592E-6,1.9319353E-6,1.9848872E-6,2.0390313E-6,2.0943844E-6,2.1509628E-6,2.2087828E-6,2.2678607E-6,2.3282125E-6,2.3898543E-6,2.4528017E-6,2.5170706E-6,2.5826765E-6,2.6496346E-6,2.7179602E-6,2.7876684E-6,2.8587739E-6,2.9312914E-6,3.0052355E-6,3.0806202E-6,3.1574598E-6,3.2357681E-6,3.3155586E-6,3.3968449E-6,3.4796401E-6,3.5639572E-6,3.6498090E-6,3.7372079E-6,3.8261662E-6,3.9166959E-6,4.0088088E-6,4.1025165E-6,4.1978303E-6,4.2947610E-6,4.3933197E-6,4.4935166E-6,4.5953623E-6,4.6988665E-6,4.8040391E-6,4.9108896E-6,5.0194272E-6,5.1296609E-6,5.2415994E-6,5.3552511E-6,5.4706243E-6,5.5877269E-6,5.7065665E-6
54.0E-3,1.7092295E-6,1.7572593E-6,1.8064210E-6,1.8567319E-6,1.9082095E-6,1.9608713E-6,2.0147344E-6,2.0698162E-6,2.1261338E-6,2.1837042E-6,2.2425444E-6,2.3026713E-6,2.3641015E-6,2.4268517E-6,2.4909384E-6,2.5563779E-6,2.6231864E-6,2.6913798E-6,2.7609742E-6,2.8319851E-6,2.9044281E-6,2.9783186E-6,3.0536716E-6,3.1305021E-6,3.2088249E-6,3.2886546E-6,3.3700053E-6,3.4528913E-6,3.5373265E-6,3.6233245E-6,3.7108986E-6,3.8000622E-6,3.8908281E-6,3.9832091E-6,4.0772176E-6,4.1728659E-6,4.2701658E-6,4.3691291E-6,4.4697672E-6,4.5720912E-6,4.6761122E-6,4.7818408E-6,4.8892873E-6,4.9984619E-6,5.1093744E-6,5.2220345E-6,5.3364514E-6,5.4526343E-6,5.5705918E-6,5.6903326E-6,5.8118650E-6
56.0E-3,1.7323834E-6,1.7811548E-6,1.8310802E-6,1.8821776E-6,1.9344650E-6,1.9879603E-6,2.0426815E-6,2.0986463E-6,2.1558725E-6,2.2143777E-6,2.2741796E-6,2.3352956E-6,2.3977431E-6,2.4615393E-6,2.5267012E-6,2.5932460E-6,2.6611904E-6,2.7305511E-6,2.8013446E-6,2.8735874E-6,2.9472955E-6,3.0224850E-6,3.0991717E-6,3.1773713E-6,3.2570992E-6,3.3383705E-6,3.4212003E-6,3.5056034E-6,3.5915944E-6,3.6791876E-6,3.7683971E-6,3.8592368E-6,3.9517204E-6,4.0458611E-6,4.1416722E-6,4.2391665E-6,4.3383567E-6,4.4392551E-6,4.5418739E-6,4.6462248E-6,4.7523195E-6,4.8601693E-6,4.9697851E-6,5.0811779E-6,5.1943580E-6,5.3093357E-6,5.4261209E-6,5.5447234E-6,5.6651525E-6,5.7874174E-6,5.9115270E-6
58.0E-3,1.7540331E-6,1.8035014E-6,1.8541446E-6,1.9059813E-6,1.9590302E-6,2.0133096E-6,2.0688381E-6,2.1256340E-6,2.1837156E-6,2.2431013E-6,2.3038092E-6,2.3658573E-6,2.4292636E-6,2.4940461E-6,2.5602223E-6,2.6278100E-6,2.6968266E-6,2.7672894E-6,2.8392157E-6,2.9126223E-6,2.9875262E-6,3.0639441E-6,3.1418923E-6,3.2213873E-6,3.3024451E-6,3.3850816E-6,3.4693125E-6,3.5551533E-6,3.6426192E-6,3.7317253E-6,3.8224863E-6,3.9149168E-6,4.0090311E-6,4.1048434E-6,4.2023673E-6,4.3016165E-6,4.4026043E-6,4.5053437E-6,4.6098475E-6,4.7161282E-6,4.8241981E-6,4.9340691E-6,5.0457529E-6,5.1592610E-6,5.2746045E-6,5.3917942E-6,5.5108408E-6,5.6317545E-6,5.7545455E-6,5.8792234E-6,6.0057977E-6
60.0E-3,1.7742683E-6,1.8243909E-6,1.8757084E-6,1.9282398E-6,1.9820043E-6,2.0370208E-6,2.0933084E-6,2.1508861E-6,2.2097726E-6,2.2699869E-6,2.3315477E-6,2.3944737E-6,2.4587833E-6,2.5244951E-6,2.5916275E-6,2.6601986E-6,2.7302265E-6,2.8017293E-6,2.8747246E-6,2.9492302E-6,3.0252636E-6,3.1028420E-6,3.1819827E-6,3.2627025E-6,3.3450183E-6,3.4289465E-6,3.5145037E-6,3.6017058E-6,3.6905689E-6,3.7811086E-6,3.8733404E-6,3.9672796E-6,4.0629411E-6,4.1603398E-6,4.2594900E-6,4.3604060E-6,4.4631019E-6,4.5675914E-6,4.6738878E-6,4.7820045E-6,4.8919542E-6,5.0037497E-6,5.1174033E-6,5.2329271E-6,5.3503329E-6,5.4696322E-6,5.5908362E-6,5.7139559E-6,5.8390021E-6,5.9659849E-6,6.0949146E-6
62.0E-3,1.7931737E-6,1.8439105E-6,1.8958610E-6,1.9490447E-6,2.0034813E-6,2.0591904E-6,2.1161914E-6,2.1745039E-6,2.2341473E-6,2.2951410E-6,2.3575042E-6,2.4212563E-6,2.4864163E-6,2.5530034E-6,2.6210364E-6,2.6905341E-6,2.7615153E-6,2.8339986E-6,2.9080024E-6,2.9835449E-6,3.0606443E-6,3.1393186E-6,3.2195854E-6,3.3014626E-6,3.3849673E-6,3.4701170E-6,3.5569285E-6,3.6454188E-6,3.7356044E-6,3.8275016E-6,3.9211267E-6,4.0164955E-6,4.1136238E-6,4.2125269E-6,4.3132200E-6,4.4157181E-6,4.5200358E-6,4.6261875E-6,4.7341874E-6,4.8440492E-6,4.9557867E-6,5.0694131E-6,5.1849414E-6,5.3023844E-6,5.4217546E-6,5.5430641E-6,5.6663248E-6,5.7915484E-6,5.9187461E-6,6.0479289E-6,6.1791077E-6
64.0E-3,1.8108298E-6,1.8621426E-6,1.9146870E-6,1.9684829E-6,2.0235505E-6,2.0799098E-6,2.1375808E-6,2.1965837E-6,2.2569383E-6,2.3186645E-6,2.3817823E-6,2.4463114E-6,2.5122714E-6,2.5796821E-6,2.6485629E-6,2.7189332E-6,2.7908124E-6,2.8642196E-6,2.9391739E-6,3.0156941E-6,3.0937989E-6,3.1735071E-6,3.2548369E-6,3.3378067E-6,3.4224344E-6,3.5087380E-6,3.5967352E-6,3.6864434E-6,3.7778798E-6,3.8710616E-6,3.9660054E-6,4.0627280E-6,4.1612456E-6,4.2615744E-6,4.3637301E-6,4.4677285E-6,4.5735848E-6,4.6813142E-6,4.7909313E-6,4.9024509E-6,5.0158871E-6,5.1312539E-6,5.2485650E-6,5.3678339E-6,5.4890737E-6,5.6122972E-6,5.7375169E-6,5.8647452E-6,5.9939940E-6,6.1252749E-6,6.2585994E-6
66.0E-3,1.8273125E-6,1.8791654E-6,1.9322666E-6,1.9866366E-6,2.0422961E-6,2.0992656E-6,2.1575656E-6,2.2172166E-6,2.2782391E-6,2.3406536E-6,2.4044803E-6,2.4697396E-6,2.5364519E-6,2.6046371E-6,2.6743155E-6,2.7455070E-6,2.8182314E-6,2.8925086E-6,2.9683581E-6,3.0457994E-6,3.1248519E-6,3.2055349E-6,3.2878672E-6,3.3718678E-6,3.4575554E-6,3.5449485E-6,3.6340654E-6,3.7249243E-6,3.8175429E-6,3.9119391E-6,4.0081302E-6,4.1061336E-6,4.2059663E-6,4.3076450E-6,4.4111862E-6,4.5166062E-6,4.6239211E-6,4.7331465E-6,4.8442980E-6,4.9573908E-6,5.0724399E-6,5.1894598E-6,5.3084650E-6,5.4294695E-6,5.5524872E-6,5.6775315E-6,5.8046158E-6,5.9337528E-6,6.0649553E-6,6.1982355E-6,6.3336055E-6
68.0E-3,1.8426939E-6,1.8950527E-6,1.9486757E-6,2.0035840E-6,2.0597985E-6,2.1173402E-6,2.1762302E-6,2.2364894E-6,2.2981387E-6,2.3611992E-6,2.4256917E-6,2.4916370E-6,2.5590559E-6,2.6279692E-6,2.6983974E-6,2.7703610E-6,2.8438806E-6,2.9189763E-6,2.9956685E-6,3.0739771E-6,3.1539222E-6,3.2355235E-6,3.3188006E-6,3.4037731E-6,3.4904603E-6,3.5788812E-6,3.6690548E-6,3.7609999E-6,3.8547350E-6,3.9502785E-6,4.0476485E-6,4.1468628E-6,4.2479392E-6,4.3508950E-6,4.4557475E-6,4.5625136E-6,4.6712100E-6,4.7818531E-6,4.8944590E-6,5.0090438E-6,5.1256228E-6,5.2442116E-6,5.3648251E-6,5.4874782E-6,5.6121852E-6,5.7389604E-6,5.8678177E-6,5.9987705E-6,6.1318324E-6,6.2670161E-6,6.4043344E-6
70.0E-3,1.8570420E-6,1.9098746E-6,1.9639865E-6,2.0193989E-6,2.0761335E-6,2.1342116E-6,2.1936546E-6,2.2544841E-6,2.3167214E-6,2.3803880E-6,2.4455053E-6,2.5120946E-6,2.5801771E-6,2.6497741E-6,2.7209067E-6,2.7935960E-6,2.8678630E-6,2.9437284E-6,3.0212132E-6,3.1003379E-6,3.1811230E-6,3.2635889E-6,3.3477559E-6,3.4336440E-6,3.5212731E-6,3.6106629E-6,3.7018331E-6,3.7948029E-6,3.8895916E-6,3.9862181E-6,4.0847013E-6,4.1850595E-6,4.2873113E-6,4.3914745E-6,4.4975671E-6,4.6056067E-6,4.7156106E-6,4.8275959E-6,4.9415794E-6,5.0575778E-6,5.1756072E-6,5.2956836E-6,5.4178229E-6,5.5420404E-6,5.6683512E-6,5.7967703E-6,5.9273122E-6,6.0599911E-6,6.1948210E-6,6.3318156E-6,6.4709881E-6
72.0E-3,1.8704214E-6,1.9236975E-6,1.9782669E-6,2.0341515E-6,2.0913731E-6,2.1499536E-6,2.2099149E-6,2.2712788E-6,2.3340673E-6,2.3983023E-6,2.4640056E-6,2.5311989E-6,2.5999041E-6,2.6701429E-6,2.7419369E-6,2.8153077E-6,2.8902768E-6,2.9668656E-6,3.0450954E-6,3.1249873E-6,3.2065625E-6,3.2898419E-6,3.3748463E-6,3.4615963E-6,3.5501124E-6,3.6404150E-6,3.7325242E-6,3.8264600E-6,3.9222422E-6,4.0198904E-6,4.1194239E-6,4.2208620E-6,4.3242236E-6,4.4295274E-6,4.5367919E-6,4.6460353E-6,4.7572757E-6,4.8705308E-6,4.9858180E-6,5.1031547E-6,5.2225577E-6,5.3440437E-6,5.4676291E-6,5.5933300E-6,5.7211623E-6,5.8511414E-6,5.9832826E-6,6.1176008E-6,6.2541106E-6,6.3928263E-6,6.5337619E-6
74.0E-3,1.8828932E-6,1.9365841E-6,1.9915816E-6,2.0479080E-6,2.1055855E-6,2.1646364E-6,2.2250829E-6,2.2869475E-6,2.3502525E-6,2.4150200E-6,2.4812726E-6,2.5490323E-6,2.6183215E-6,2.6891623E-6,2.7615769E-6,2.8355873E-6,2.9112156E-6,2.9884836E-6,3.0674132E-6,3.1480261E-6,3.2303439E-6,3.3143880E-6,3.4001799E-6,3.4877408E-6,3.5770916E-6,3.6682534E-6,3.7612469E-6,3.8560926E-6,3.9528109E-6,4.0514221E-6,4.1519461E-6,4.2544026E-6,4.3588114E-6,4.4651918E-6,4.5735627E-6,4.6839433E-6,4.7963520E-6,4.9108074E-6,5.0273274E-6,5.1459301E-6,5.2666330E-6,5.3894534E-6,5.5144084E-6,5.6415148E-6,5.7707891E-6,5.9022473E-6,6.0359055E-6,6.1717792E-6,6.3098838E-6,6.4502341E-6,6.5928449E-6
76.0E-3,1.8945151E-6,1.9485938E-6,2.0039917E-6,2.0607313E-6,2.1188353E-6,2.1783264E-6,2.2392272E-6,2.3015604E-6,2.3653489E-6,2.4306153E-6,2.4973824E-6,2.5656728E-6,2.6355093E-6,2.7069145E-6,2.7799110E-6,2.8545214E-6,2.9307681E-6,3.0086736E-6,3.0882601E-6,3.1695500E-6,3.2525652E-6,3.3373279E-6,3.4238600E-6,3.5121831E-6,3.6023189E-6,3.6942889E-6,3.7881144E-6,3.8838166E-6,3.9814163E-6,4.0809345E-6,4.1823917E-6,4.2858082E-6,4.3912043E-6,4.4986000E-6,4.6080150E-6,4.7194688E-6,4.8329806E-6,4.9485696E-6,5.0662545E-6,5.1860538E-6,5.3079858E-6,5.4320685E-6,5.5583195E-6,5.6867564E-6,5.8173962E-6,5.9502558E-6,6.0853517E-6,6.2227003E-6,6.3623174E-6,6.5042188E-6,6.6484197E-6
78.0E-3,1.9053418E-6,1.9597830E-6,2.0155550E-6,2.0726810E-6,2.1311838E-6,2.1910865E-6,2.2524122E-6,2.3151840E-6,2.3794250E-6,2.4451583E-6,2.5124071E-6,2.5811946E-6,2.6515438E-6,2.7234778E-6,2.7970197E-6,2.8721924E-6,2.9490190E-6,3.0275224E-6,3.1077252E-6,3.1896503E-6,3.2733203E-6,3.3587576E-6,3.4459848E-6,3.5350240E-6,3.6258975E-6,3.7186272E-6,3.8132351E-6,3.9097428E-6,4.0081719E-6,4.1085437E-6,4.2108795E-6,4.3152001E-6,4.4215265E-6,4.5298790E-6,4.6402782E-6,4.7527442E-6,4.8672968E-6,4.9839557E-6,5.1027403E-6,5.2236697E-6,5.3467630E-6,5.4720386E-6,5.5995151E-6,5.7292103E-6,5.8611422E-6,5.9953283E-6,6.1317857E-6,6.2705314E-6,6.4115821E-6,6.5549539E-6,6.7006630E-6
80.0E-3,1.9154249E-6,1.9702046E-6,2.0263263E-6,2.0838133E-6,2.1426889E-6,2.2029764E-6,2.2646994E-6,2.3278812E-6,2.3925455E-6,2.4587157E-6,2.5264153E-6,2.5956680E-6,2.6664971E-6,2.7389263E-6,2.8129790E-6,2.8886787E-6,2.9660487E-6,3.0451124E-6,3.1258931E-6,3.2084139E-6,3.2926980E-6,3.3787684E-6,3.4666480E-6,3.5563595E-6,3.6479258E-6,3.7413692E-6,3.8367123E-6,3.9339772E-6,4.0331860E-6,4.1343607E-6,4.2375231E-6,4.3426946E-6,4.4498966E-6,4.5591504E-6,4.6704768E-6,4.7838965E-6,4.8994302E-6,5.0170980E-6,5.1369201E-6,5.2589161E-6,5.3831056E-6,5.5095079E-6,5.6381420E-6,5.7690265E-6,5.9021800E-6,6.0376207E-6,6.1753663E-6,6.3154344E-6,6.4578424E-6,6.6026072E-6,6.7497455E-6
82.0E-3,1.9248132E-6,1.9799091E-6,2.0363573E-6,2.0941814E-6,2.1534052E-6,2.2140524E-6,2.2761466E-6,2.3397118E-6,2.4047718E-6,2.4713505E-6,2.5394718E-6,2.6091596E-6,2.6804379E-6,2.7533306E-6,2.8278615E-6,2.9040545E-6,2.9819335E-6,3.0615221E-6,3.1428443E-6,3.2259235E-6,3.3107833E-6,3.3974473E-6,3.4859389E-6,3.5762813E-6,3.6684976E-6,3.7626111E-6,3.8586445E-6,3.9566206E-6,4.0565621E-6,4.1584915E-6,4.2624310E-6,4.3684027E-6,4.4764285E-6,4.5865303E-6,4.6987295E-6,4.8130475E-6,4.9295054E-6,5.0481239E-6,5.1689239E-6,5.2919256E-6,5.4171492E-6,5.5446146E-6,5.6743415E-6,5.8063491E-6,5.9406566E-6,6.0772829E-6,6.2162463E-6,6.3575651E-6,6.5012573E-6,6.6473405E-6,6.7958319E-6
84.0E-3,1.9335528E-6,1.9889437E-6,2.0456967E-6,2.1038357E-6,2.1633847E-6,2.2243677E-6,2.2868088E-6,2.3507321E-6,2.4161619E-6,2.4831225E-6,2.5516380E-6,2.6217328E-6,2.6934311E-6,2.7667573E-6,2.8417356E-6,2.9183904E-6,2.9967457E-6,3.0768260E-6,3.1586551E-6,3.2422574E-6,3.3276567E-6,3.4148771E-6,3.5039423E-6,3.5948762E-6,3.6877024E-6,3.7824444E-6,3.8791257E-6,3.9777695E-6,4.0783990E-6,4.1810371E-6,4.2857067E-6,4.3924305E-6,4.5012308E-6,4.6121301E-6,4.7251504E-6,4.8403136E-6,4.9576413E-6,5.0771551E-6,5.1988762E-6,5.3228255E-6,5.4490238E-6,5.5774917E-6,5.7082493E-6,5.8413167E-6,5.9767135E-6,6.1144592E-6,6.2545729E-6,6.3970736E-6,6.5419798E-6,6.6893097E-6,6.8390814E-6
86.0E-3,1.9416872E-6,1.9973533E-6,2.0543908E-6,2.1128236E-6,2.1726762E-6,2.2339727E-6,2.2967377E-6,2.3609955E-6,2.4267708E-6,2.4940881E-6,2.5629720E-6,2.6334471E-6,2.7055382E-6,2.7792697E-6,2.8546665E-6,2.9317532E-6,3.0105543E-6,3.0910945E-6,3.1733983E-6,3.2574903E-6,3.3433948E-6,3.4311363E-6,3.5207391E-6,3.6122273E-6,3.7056251E-6,3.8009565E-6,3.8982454E-6,3.9975155E-6,4.0987906E-6,4.2020940E-6,4.3074492E-6,4.4148793E-6,4.5244073E-6,4.6360560E-6,4.7498481E-6,4.8658061E-6,4.9839521E-6,5.1043083E-6,5.2268963E-6,5.3517379E-6,5.4788543E-6,5.6082666E-6,5.7399957E-6,5.8740622E-6,6.0104864E-6,6.1492884E-6,6.2904879E-6,6.4341045E-6,6.5801573E-6,6.7286653E-6,6.8796470E-6
88.0E-3,1.9492572E-6,2.0051802E-6,2.0624830E-6,2.1211900E-6,2.1813258E-6,2.2429150E-6,2.3059823E-6,2.3705525E-6,2.4366504E-6,2.5043008E-6,2.5735288E-6,2.6443593E-6,2.7168173E-6,2.7909277E-6,2.8667157E-6,2.9442062E-6,3.0234242E-6,3.1043946E-6,3.1871425E-6,3.2716927E-6,3.3580702E-6,3.4462995E-6,3.5364056E-6,3.6284131E-6,3.7223465E-6,3.8182302E-6,3.9160887E-6,4.0159461E-6,4.1178266E-6,4.2217542E-6,4.3277526E-6,4.4358457E-6,4.5460568E-6,4.6584094E-6,4.7729266E-6,4.8896314E-6,5.0085467E-6,5.1296949E-6,5.2530984E-6,5.3787794E-6,5.5067599E-6,5.6370615E-6,5.7697056E-6,5.9047134E-6,6.0421059E-6,6.1819037E-6,6.3241272E-6,6.4687966E-6,6.6159316E-6,6.7655518E-6,6.9176766E-6
90.0E-3,1.9563016E-6,2.0124640E-6,2.0700143E-6,2.1289771E-6,2.1893771E-6,2.2512394E-6,2.3145888E-6,2.3794505E-6,2.4458495E-6,2.5138110E-6,2.5833604E-6,2.6545227E-6,2.7273235E-6,2.8017879E-6,2.8779414E-6,2.9558093E-6,3.0354170E-6,3.1167897E-6,3.1999529E-6,3.2849318E-6,3.3717516E-6,3.4604376E-6,3.5510148E-6,3.6435084E-6,3.7379432E-6,3.8343443E-6,3.9327364E-6,4.0331441E-6,4.1355921E-6,4.2401049E-6,4.3467066E-6,4.4554216E-6,4.5662737E-6,4.6792870E-6,4.7944849E-6,4.9118912E-6,5.0315290E-6,5.1534214E-6,5.2775915E-6,5.4040619E-6,5.5328551E-6,5.6639933E-6,5.7974985E-6,5.9333925E-6,6.0716969E-6,6.2124329E-6,6.3556215E-6,6.5012834E-6,6.6494390E-6,6.8001086E-6,6.9533119E-6
92.0E-3,1.9628565E-6,2.0192422E-6,2.0770233E-6,2.1362245E-6,2.1968711E-6,2.2589881E-6,2.3226007E-6,2.3877344E-6,2.4544144E-6,2.5226663E-6,2.5925156E-6,2.6639878E-6,2.7371086E-6,2.8119037E-6,2.8883986E-6,2.9666192E-6,3.0465910E-6,3.1283397E-6,3.2118911E-6,3.2972708E-6,3.3845044E-6,3.4736174E-6,3.5646354E-6,3.6575838E-6,3.7524881E-6,3.8493735E-6,3.9482652E-6,4.0491885E-6,4.1521682E-6,4.2572292E-6,4.3643965E-6,4.4736945E-6,4.5851478E-6,4.6987808E-6,4.8146175E-6,4.9326820E-6,5.0529982E-6,5.1755896E-6,5.3004798E-6,5.4276919E-6,5.5572489E-6,5.6891737E-6,5.8234889E-6,5.9602167E-6,6.0993793E-6,6.2409985E-6,6.3850959E-6,6.5316928E-6,6.6808102E-6,6.8324690E-6,6.9866896E-6
94.0E-3,1.9689562E-6,2.0255501E-6,2.0835462E-6,2.1429699E-6,2.2038463E-6,2.2662008E-6,2.3300590E-6,2.3954464E-6,2.4623886E-6,2.5309114E-6,2.6010406E-6,2.6728021E-6,2.7462217E-6,2.8213255E-6,2.8981393E-6,2.9766892E-6,3.0570012E-6,3.1391013E-6,3.2230154E-6,3.3087697E-6,3.3963901E-6,3.4859024E-6,3.5773326E-6,3.6707066E-6,3.7660500E-6,3.8633886E-6,3.9627481E-6,4.0641538E-6,4.1676314E-6,4.2732061E-6,4.3809032E-6,4.4907476E-6,4.6027644E-6,4.7169783E-6,4.8334141E-6,4.9520962E-6,5.0730488E-6,5.1962963E-6,5.3218624E-6,5.4497710E-6,5.5800457E-6,5.7127096E-6,5.8477860E-6,5.9852978E-6,6.1252675E-6,6.2677176E-6,6.4126703E-6,6.5601474E-6,6.7101706E-6,6.8627613E-6,7.0179404E-6
