Vds ,id@Vgs 0.2 ,id@Vgs 0.201 ,id@Vgs 0.202 ,id@Vgs 0.203 ,id@Vgs 0.204 ,id@Vgs 0.205 ,id@Vgs 0.206 ,id@Vgs 0.207 ,id@Vgs 0.208 ,id@Vgs 0.209 ,id@Vgs 0.21 ,id@Vgs 0.211 ,id@Vgs 0.212 ,id@Vgs 0.213 ,id@Vgs 0.214 ,id@Vgs 0.215 ,id@Vgs 0.216 ,id@Vgs 0.217 ,id@Vgs 0.218 ,id@Vgs 0.219 ,id@Vgs 0.22 ,id@Vgs 0.221 ,id@Vgs 0.222 ,id@Vgs 0.223 ,id@Vgs 0.224 ,id@Vgs 0.225 ,id@Vgs 0.226 ,id@Vgs 0.227 ,id@Vgs 0.228 ,id@Vgs 0.229 ,id@Vgs 0.23 ,id@Vgs 0.231 ,id@Vgs 0.232 ,id@Vgs 0.233 ,id@Vgs 0.234 ,id@Vgs 0.235 ,id@Vgs 0.236 ,id@Vgs 0.237 ,id@Vgs 0.238 ,id@Vgs 0.239 ,id@Vgs 0.24 ,id@Vgs 0.241 ,id@Vgs 0.242 ,id@Vgs 0.243 ,id@Vgs 0.244 ,id@Vgs 0.245 ,id@Vgs 0.246 ,id@Vgs 0.247 ,id@Vgs 0.248 ,id@Vgs 0.249 ,id@Vgs 0.25 
218E-3,669.88314E-9,691.85684E-9,714.54626E-9,737.97434E-9,762.16473E-9,787.14180E-9,812.93068E-9,839.55727E-9,867.04827E-9,895.43117E-9,924.73433E-9,954.98696E-9,986.21915E-9,1.0184619E-6,1.0517472E-6,1.0861078E-6,1.1215778E-6,1.1581919E-6,1.1959862E-6,1.2349976E-6,1.2752642E-6,1.3168253E-6,1.3597212E-6,1.4039934E-6,1.4496847E-6,1.4968392E-6,1.5455020E-6,1.5957198E-6,1.6475405E-6,1.7010133E-6,1.7561889E-6,1.8131194E-6,1.8718583E-6,1.9324608E-6,1.9949834E-6,2.0594842E-6,2.1260231E-6,2.1946613E-6,2.2654620E-6,2.3384900E-6,2.4138117E-6,2.4914953E-6,2.5716111E-6,2.6542309E-6,2.7394286E-6,2.8272799E-6,2.9178624E-6,3.0112559E-6,3.1075421E-6,3.2068047E-6,3.3091297E-6
220E-3,671.13915E-9,693.15372E-9,715.88533E-9,739.35696E-9,763.59229E-9,788.61575E-9,814.45251E-9,841.12851E-9,868.67049E-9,897.10602E-9,926.46348E-9,956.77214E-9,988.06215E-9,1.0203646E-6,1.0537114E-6,1.0881356E-6,1.1236711E-6,1.1603528E-6,1.1982168E-6,1.2373002E-6,1.2776410E-6,1.3192786E-6,1.3622534E-6,1.4066071E-6,1.4523825E-6,1.4996236E-6,1.5483757E-6,1.5986857E-6,1.6506013E-6,1.7041721E-6,1.7594487E-6,1.8164833E-6,1.8753296E-6,1.9360427E-6,1.9986794E-6,2.0632978E-6,2.1299579E-6,2.1987210E-6,2.2696505E-6,2.3428111E-6,2.4182694E-6,2.4960940E-6,2.5763548E-6,2.6591241E-6,2.7444757E-6,2.8324856E-6,2.9232315E-6,3.0167932E-6,3.1132526E-6,3.2126937E-6,3.3152023E-6
222E-3,672.39412E-9,694.44953E-9,717.22329E-9,740.73842E-9,765.01866E-9,790.08846E-9,815.97305E-9,842.69841E-9,870.29134E-9,898.77943E-9,928.19114E-9,958.55579E-9,989.90356E-9,1.0222656E-6,1.0556739E-6,1.0901615E-6,1.1257625E-6,1.1625118E-6,1.2004454E-6,1.2396007E-6,1.2800156E-6,1.3217297E-6,1.3647835E-6,1.4092185E-6,1.4550777E-6,1.5024054E-6,1.5512468E-6,1.6016488E-6,1.6536593E-6,1.7073280E-6,1.7627054E-6,1.8198441E-6,1.8787976E-6,1.9396213E-6,2.0023719E-6,2.0671078E-6,2.1338889E-6,2.2027768E-6,2.2738348E-6,2.3471279E-6,2.4227228E-6,2.5006880E-6,2.5810938E-6,2.6640124E-6,2.7495178E-6,2.8376860E-6,2.9285951E-6,3.0223248E-6,3.1189573E-6,3.2185764E-6,3.3212685E-6
224E-3,673.64812E-9,695.74433E-9,718.56021E-9,742.11882E-9,766.44392E-9,791.56003E-9,817.49240E-9,844.26708E-9,871.91091E-9,900.45152E-9,929.91744E-9,960.33801E-9,991.74349E-9,1.0241651E-6,1.0576348E-6,1.0921858E-6,1.1278522E-6,1.1646689E-6,1.2026722E-6,1.2418993E-6,1.2823883E-6,1.3241788E-6,1.3673113E-6,1.4118277E-6,1.4577708E-6,1.5051848E-6,1.5541154E-6,1.6046093E-6,1.6567147E-6,1.7104811E-6,1.7659594E-6,1.8232019E-6,1.8822626E-6,1.9431967E-6,2.0060611E-6,2.0709143E-6,2.1378164E-6,2.2068289E-6,2.2780154E-6,2.3514408E-6,2.4271721E-6,2.5052778E-6,2.5858283E-6,2.6688960E-6,2.7545550E-6,2.8428815E-6,2.9339535E-6,3.0278511E-6,3.1246563E-6,3.2244534E-6,3.3273286E-6
226E-3,674.90123E-9,697.03822E-9,719.89618E-9,743.49822E-9,767.86815E-9,793.03053E-9,819.01065E-9,845.83461E-9,873.52929E-9,902.12239E-9,931.64245E-9,962.11891E-9,993.58205E-9,1.0260631E-6,1.0595943E-6,1.0942086E-6,1.1299403E-6,1.1668245E-6,1.2048973E-6,1.2441961E-6,1.2847592E-6,1.3266260E-6,1.3698373E-6,1.4144348E-6,1.4604616E-6,1.5079621E-6,1.5569818E-6,1.6075676E-6,1.6597676E-6,1.7136317E-6,1.7692106E-6,1.8265570E-6,1.8857247E-6,1.9467691E-6,2.0097473E-6,2.0747177E-6,2.1417406E-6,2.2108776E-6,2.2821924E-6,2.3557500E-6,2.4316175E-6,2.5098636E-6,2.5905587E-6,2.6737754E-6,2.7595878E-6,2.8480723E-6,2.9393071E-6,3.0333723E-6,3.1303501E-6,3.2303250E-6,3.3333832E-6
228E-3,676.15353E-9,698.33125E-9,721.23127E-9,744.87671E-9,769.29144E-9,794.50005E-9,820.52789E-9,847.40109E-9,875.14658E-9,903.79212E-9,933.36630E-9,963.89859E-9,995.41936E-9,1.0279599E-6,1.0615524E-6,1.0962300E-6,1.1320270E-6,1.1689785E-6,1.2071209E-6,1.2464913E-6,1.2871283E-6,1.3290714E-6,1.3723614E-6,1.4170400E-6,1.4631506E-6,1.5107374E-6,1.5598460E-6,1.6105236E-6,1.6628183E-6,1.7167799E-6,1.7724595E-6,1.8299096E-6,1.8891842E-6,1.9503388E-6,2.0134306E-6,2.0785181E-6,2.1456617E-6,2.2149231E-6,2.2863661E-6,2.3600558E-6,2.4360594E-6,2.5144456E-6,2.5952852E-6,2.6786507E-6,2.7646165E-6,2.8532589E-6,2.9446562E-6,3.0388888E-6,3.1360391E-6,3.2361915E-6,3.3394325E-6
230E-3,677.40507E-9,699.62351E-9,722.56554E-9,746.25436E-9,770.71385E-9,795.96866E-9,822.04418E-9,848.96659E-9,876.76287E-9,905.46081E-9,935.08907E-9,965.67716E-9,997.25550E-9,1.0298554E-6,1.0635092E-6,1.0982501E-6,1.1341123E-6,1.1711312E-6,1.2093429E-6,1.2487850E-6,1.2894959E-6,1.3315152E-6,1.3748838E-6,1.4196435E-6,1.4658377E-6,1.5135107E-6,1.5627083E-6,1.6134776E-6,1.6658668E-6,1.7199259E-6,1.7757060E-6,1.8332598E-6,1.8926412E-6,1.9539060E-6,2.0171113E-6,2.0823158E-6,2.1495800E-6,2.2189657E-6,2.2905367E-6,2.3643584E-6,2.4404979E-6,2.5190243E-6,2.6000082E-6,2.6835223E-6,2.7696412E-6,2.8584413E-6,2.9500011E-6,3.0444010E-6,3.1417236E-6,3.2420533E-6,3.3454769E-6
232E-3,678.65591E-9,700.91504E-9,723.89908E-9,747.63124E-9,772.13547E-9,797.43645E-9,823.55963E-9,850.53121E-9,878.37823E-9,907.12854E-9,936.81084E-9,967.45470E-9,999.09057E-9,1.0317499E-6,1.0654649E-6,1.1002690E-6,1.1361964E-6,1.1732825E-6,1.2115637E-6,1.2510774E-6,1.2918621E-6,1.3339576E-6,1.3774047E-6,1.4222454E-6,1.4685231E-6,1.5162823E-6,1.5655688E-6,1.6164297E-6,1.6689135E-6,1.7230700E-6,1.7789505E-6,1.8366078E-6,1.8960960E-6,1.9574708E-6,2.0207895E-6,2.0861110E-6,2.1534956E-6,2.2230055E-6,2.2947045E-6,2.3686580E-6,2.4449334E-6,2.5235997E-6,2.6047278E-6,2.6883905E-6,2.7746624E-6,2.8636201E-6,2.9553422E-6,3.0499092E-6,3.1474038E-6,3.2479107E-6,3.3515167E-6
234E-3,679.90613E-9,702.20593E-9,725.23194E-9,749.00742E-9,773.55636E-9,798.90349E-9,825.07428E-9,852.09501E-9,879.99276E-9,908.79540E-9,938.53171E-9,969.23129E-9,1.0009247E-6,1.0336433E-6,1.0674195E-6,1.1022868E-6,1.1382794E-6,1.1754327E-6,1.2137832E-6,1.2533684E-6,1.2942269E-6,1.3363985E-6,1.3799241E-6,1.4248459E-6,1.4712071E-6,1.5190524E-6,1.5684276E-6,1.6193801E-6,1.6719583E-6,1.7262121E-6,1.7821930E-6,1.8399538E-6,1.8995487E-6,1.9610334E-6,2.0244655E-6,2.0899038E-6,2.1574088E-6,2.2270428E-6,2.2988696E-6,2.3729549E-6,2.4493660E-6,2.5281722E-6,2.6094444E-6,2.6932554E-6,2.7796802E-6,2.8687953E-6,2.9606796E-6,3.0554136E-6,3.1530801E-6,3.2537641E-6,3.3575523E-6
236E-3,681.15578E-9,703.49622E-9,726.56418E-9,750.38296E-9,774.97659E-9,800.36983E-9,826.58823E-9,853.65808E-9,881.60651E-9,910.46146E-9,940.25174E-9,971.00702E-9,1.0027579E-6,1.0355358E-6,1.0693732E-6,1.1043036E-6,1.1403613E-6,1.1775818E-6,1.2160016E-6,1.2556583E-6,1.2965906E-6,1.3388382E-6,1.3824423E-6,1.4274449E-6,1.4738896E-6,1.5218209E-6,1.5712849E-6,1.6223289E-6,1.6750014E-6,1.7293526E-6,1.7854338E-6,1.8432980E-6,1.9029994E-6,1.9645941E-6,2.0281394E-6,2.0936944E-6,2.1613197E-6,2.2310777E-6,2.3030323E-6,2.3772492E-6,2.4537960E-6,2.5327419E-6,2.6141580E-6,2.6981174E-6,2.7846949E-6,2.8739674E-6,2.9660136E-6,3.0609145E-6,3.1587528E-6,3.2596136E-6,3.3635839E-6
238E-3,682.40491E-9,704.78597E-9,727.89586E-9,751.75792E-9,776.39621E-9,801.83556E-9,828.10152E-9,855.22047E-9,883.21956E-9,912.12680E-9,941.97103E-9,972.78198E-9,1.0045903E-6,1.0374274E-6,1.0713260E-6,1.1063195E-6,1.1424423E-6,1.1797299E-6,1.2182190E-6,1.2579471E-6,1.2989531E-6,1.3412768E-6,1.3849592E-6,1.4300427E-6,1.4765708E-6,1.5245882E-6,1.5741409E-6,1.6252763E-6,1.6780431E-6,1.7324915E-6,1.7886729E-6,1.8466404E-6,1.9064484E-6,1.9681529E-6,2.0318114E-6,2.0974830E-6,2.1652286E-6,2.2351104E-6,2.3071927E-6,2.3815412E-6,2.4582235E-6,2.5373091E-6,2.6188691E-6,2.7029766E-6,2.7897068E-6,2.8791364E-6,2.9713446E-6,3.0664121E-6,3.1644221E-6,3.2654596E-6,3.3696119E-6
240E-3,683.65357E-9,706.07524E-9,729.22704E-9,753.13236E-9,777.81530E-9,803.30072E-9,829.61423E-9,856.78225E-9,884.83199E-9,913.79148E-9,943.68963E-9,974.55622E-9,1.0064219E-6,1.0393183E-6,1.0732780E-6,1.1083345E-6,1.1445224E-6,1.1818772E-6,1.2204355E-6,1.2602350E-6,1.3013146E-6,1.3437143E-6,1.3874751E-6,1.4326394E-6,1.4792508E-6,1.5273542E-6,1.5769955E-6,1.6282223E-6,1.6810834E-6,1.7356289E-6,1.7919106E-6,1.8499813E-6,1.9098958E-6,1.9717100E-6,2.0354816E-6,2.1012699E-6,2.1691356E-6,2.2391412E-6,2.3113511E-6,2.3858311E-6,2.4626488E-6,2.5418739E-6,2.6235777E-6,2.7078333E-6,2.7947160E-6,2.8843027E-6,2.9766726E-6,3.0719068E-6,3.1700883E-6,3.2713024E-6,3.3756365E-6
242E-3,684.90182E-9,707.36408E-9,730.55778E-9,754.50633E-9,779.23390E-9,804.76537E-9,831.12642E-9,858.34349E-9,886.44385E-9,915.45557E-9,945.40763E-9,976.32983E-9,1.0082529E-6,1.0412086E-6,1.0752293E-6,1.1103489E-6,1.1466017E-6,1.1840236E-6,1.2226511E-6,1.2625220E-6,1.3036752E-6,1.3461508E-6,1.3899900E-6,1.4352351E-6,1.4819298E-6,1.5301191E-6,1.5798490E-6,1.6311672E-6,1.6841224E-6,1.7387651E-6,1.7951469E-6,1.8533208E-6,1.9133417E-6,1.9752656E-6,2.0391503E-6,2.1050550E-6,2.1730408E-6,2.2431702E-6,2.3155076E-6,2.3901190E-6,2.4670721E-6,2.5464367E-6,2.6282841E-6,2.7126877E-6,2.7997228E-6,2.8894665E-6,2.9819981E-6,3.0773987E-6,3.1757516E-6,3.2771422E-6,3.3816580E-6
244E-3,686.14970E-9,708.65254E-9,731.88811E-9,755.87989E-9,780.65207E-9,806.22958E-9,832.63815E-9,859.90425E-9,888.05520E-9,917.11915E-9,947.12508E-9,978.10288E-9,1.0100833E-6,1.0430981E-6,1.0771800E-6,1.1123625E-6,1.1486804E-6,1.1861693E-6,1.2248660E-6,1.2648082E-6,1.3060351E-6,1.3485866E-6,1.3925040E-6,1.4378299E-6,1.4846079E-6,1.5328830E-6,1.5827015E-6,1.6341109E-6,1.6871604E-6,1.7419001E-6,1.7983819E-6,1.8566591E-6,1.9167863E-6,1.9788198E-6,2.0428175E-6,2.1088387E-6,2.1769445E-6,2.2471976E-6,2.3196624E-6,2.3944051E-6,2.4714935E-6,2.5509974E-6,2.6329884E-6,2.7175400E-6,2.8047274E-6,2.8946280E-6,2.9873211E-6,3.0828881E-6,3.1814123E-6,3.2829793E-6,3.3876766E-6
246E-3,687.39726E-9,709.94066E-9,733.21810E-9,757.25309E-9,782.06986E-9,807.69340E-9,834.14946E-9,861.46458E-9,889.66612E-9,918.78226E-9,948.84205E-9,979.87543E-9,1.0119132E-6,1.0449872E-6,1.0791301E-6,1.1143756E-6,1.1507584E-6,1.1883144E-6,1.2270802E-6,1.2670938E-6,1.3083942E-6,1.3510215E-6,1.3950172E-6,1.4404238E-6,1.4872851E-6,1.5356460E-6,1.5855530E-6,1.6370537E-6,1.6901973E-6,1.7450340E-6,1.8016159E-6,1.8599962E-6,1.9202297E-6,1.9823728E-6,2.0464834E-6,2.1126210E-6,2.1808467E-6,2.2512234E-6,2.3238156E-6,2.3986895E-6,2.4759132E-6,2.5555564E-6,2.6376910E-6,2.7223903E-6,2.8097300E-6,2.8997874E-6,2.9926420E-6,3.0883752E-6,3.1870706E-6,3.2888138E-6,3.3936925E-6
248E-3,688.64454E-9,711.22850E-9,734.54779E-9,758.62598E-9,783.48733E-9,809.15688E-9,835.66042E-9,863.02454E-9,891.27664E-9,920.44496E-9,950.55860E-9,981.64753E-9,1.0137427E-6,1.0468758E-6,1.0810797E-6,1.1163882E-6,1.1528359E-6,1.1904589E-6,1.2292938E-6,1.2693787E-6,1.3107526E-6,1.3534559E-6,1.3975298E-6,1.4430170E-6,1.4899615E-6,1.5384082E-6,1.5884037E-6,1.6399957E-6,1.6932333E-6,1.7481670E-6,1.8048489E-6,1.8633322E-6,1.9236720E-6,1.9859246E-6,2.0501481E-6,2.1164020E-6,2.1847477E-6,2.2552480E-6,2.3279675E-6,2.4029726E-6,2.4803314E-6,2.5601139E-6,2.6423918E-6,2.7272389E-6,2.8147307E-6,2.9049448E-6,2.9979608E-6,3.0938602E-6,3.1927267E-6,3.2946460E-6,3.3997061E-6
250E-3,689.89159E-9,712.51608E-9,735.87722E-9,759.99859E-9,784.90452E-9,810.62007E-9,837.17108E-9,864.58419E-9,892.88684E-9,922.10733E-9,952.27479E-9,983.41927E-9,1.0155717E-6,1.0487639E-6,1.0830289E-6,1.1184003E-6,1.1549130E-6,1.1926029E-6,1.2315069E-6,1.2716631E-6,1.3131105E-6,1.3558896E-6,1.4000417E-6,1.4456096E-6,1.4926372E-6,1.5411698E-6,1.5912537E-6,1.6429369E-6,1.6962685E-6,1.7512992E-6,1.8080810E-6,1.8666674E-6,1.9271133E-6,1.9894754E-6,2.0538118E-6,2.1201820E-6,2.1886475E-6,2.2592713E-6,2.3321181E-6,2.4072543E-6,2.4847482E-6,2.5646698E-6,2.6470911E-6,2.7320859E-6,2.8197298E-6,2.9101005E-6,3.0032778E-6,3.0993433E-6,3.1983808E-6,3.3004762E-6,3.4057175E-6
252E-3,691.13844E-9,713.80347E-9,737.20644E-9,761.37099E-9,786.32147E-9,812.08301E-9,838.68148E-9,866.14356E-9,894.49676E-9,923.76940E-9,953.99067E-9,985.19068E-9,1.0174004E-6,1.0506518E-6,1.0849777E-6,1.1204120E-6,1.1569896E-6,1.1947465E-6,1.2337196E-6,1.2739470E-6,1.3154679E-6,1.3583228E-6,1.4025531E-6,1.4482017E-6,1.4953124E-6,1.5439307E-6,1.5941030E-6,1.6458774E-6,1.6993030E-6,1.7544306E-6,1.8113123E-6,1.8700017E-6,1.9305539E-6,1.9930254E-6,2.0574745E-6,2.1239610E-6,2.1925463E-6,2.2632936E-6,2.3362675E-6,2.4115348E-6,2.4891638E-6,2.5692245E-6,2.6517891E-6,2.7369315E-6,2.8247274E-6,2.9152547E-6,3.0085932E-6,3.1048247E-6,3.2040331E-6,3.3063045E-6,3.4117269E-6
254E-3,692.38513E-9,715.09069E-9,738.53549E-9,762.74320E-9,787.73824E-9,813.54575E-9,840.19167E-9,867.70272E-9,896.10645E-9,925.43123E-9,955.70631E-9,986.96183E-9,1.0192288E-6,1.0525393E-6,1.0869262E-6,1.1224234E-6,1.1590659E-6,1.1968897E-6,1.2359319E-6,1.2762305E-6,1.3178249E-6,1.3607556E-6,1.4050641E-6,1.4507932E-6,1.4979871E-6,1.5466911E-6,1.5969519E-6,1.6488173E-6,1.7023370E-6,1.7575615E-6,1.8145430E-6,1.8733354E-6,1.9339937E-6,1.9965746E-6,2.0611365E-6,2.1277392E-6,2.1964443E-6,2.2673149E-6,2.3404161E-6,2.4158144E-6,2.4935783E-6,2.5737781E-6,2.6564859E-6,2.7417758E-6,2.8297237E-6,2.9204075E-6,3.0139072E-6,3.1103046E-6,3.2096839E-6,3.3121311E-6,3.4177346E-6
256E-3,693.63171E-9,716.37778E-9,739.86440E-9,764.11528E-9,789.15486E-9,815.00834E-9,841.70170E-9,869.26171E-9,897.71596E-9,927.09287E-9,957.42174E-9,988.73276E-9,1.0210570E-6,1.0544266E-6,1.0888744E-6,1.1244345E-6,1.1611420E-6,1.1990327E-6,1.2381439E-6,1.2785137E-6,1.3201816E-6,1.3631880E-6,1.4075747E-6,1.4533844E-6,1.5006614E-6,1.5494511E-6,1.5998002E-6,1.6517568E-6,1.7053704E-6,1.7606917E-6,1.8177732E-6,1.8766685E-6,1.9374329E-6,2.0001232E-6,2.0647978E-6,2.1315167E-6,2.2003415E-6,2.2713355E-6,2.3445637E-6,2.4200930E-6,2.4979919E-6,2.5783307E-6,2.6611817E-6,2.7466191E-6,2.8347189E-6,2.9255591E-6,3.0192198E-6,3.1157831E-6,3.2153332E-6,3.3179562E-6,3.4237406E-6
258E-3,694.87820E-9,717.66479E-9,741.19322E-9,765.48725E-9,790.57137E-9,816.47082E-9,843.21161E-9,870.82057E-9,899.32533E-9,928.75437E-9,959.13702E-9,990.50354E-9,1.0228851E-6,1.0563137E-6,1.0908225E-6,1.1264455E-6,1.1632178E-6,1.2011754E-6,1.2403556E-6,1.2807967E-6,1.3225380E-6,1.3656202E-6,1.4100850E-6,1.4559753E-6,1.5033354E-6,1.5522107E-6,1.6026482E-6,1.6546959E-6,1.7084034E-6,1.7638216E-6,1.8210029E-6,1.8800011E-6,1.9408715E-6,2.0036712E-6,2.0684585E-6,2.1352935E-6,2.2042380E-6,2.2753553E-6,2.3487107E-6,2.4243709E-6,2.5024046E-6,2.5828824E-6,2.6658766E-6,2.7514614E-6,2.8397130E-6,2.9307096E-6,3.0245314E-6,3.1212605E-6,3.2209812E-6,3.3237800E-6,3.4297453E-6
260E-3,696.12465E-9,718.95174E-9,742.52198E-9,766.85916E-9,791.98782E-9,817.93322E-9,844.72145E-9,872.37935E-9,900.93462E-9,930.41577E-9,960.85221E-9,992.27421E-9,1.0247130E-6,1.0582007E-6,1.0927704E-6,1.1284563E-6,1.1652934E-6,1.2033180E-6,1.2425672E-6,1.2830795E-6,1.3248943E-6,1.3680522E-6,1.4125950E-6,1.4585659E-6,1.5060091E-6,1.5549701E-6,1.6054959E-6,1.6576347E-6,1.7114361E-6,1.7669511E-6,1.8242322E-6,1.8833333E-6,1.9443098E-6,2.0072188E-6,2.0721187E-6,2.1390699E-6,2.2081340E-6,2.2793747E-6,2.3528570E-6,2.4286482E-6,2.5068168E-6,2.5874335E-6,2.6705707E-6,2.7563029E-6,2.8447064E-6,2.9358593E-6,3.0298420E-6,3.1267369E-6,3.2266282E-6,3.3296027E-6,3.4357488E-6
262E-3,697.37107E-9,720.23867E-9,743.85072E-9,768.23105E-9,793.40423E-9,819.39560E-9,846.23125E-9,873.93809E-9,902.54386E-9,932.07712E-9,962.56733E-9,994.04482E-9,1.0265408E-6,1.0600876E-6,1.0947183E-6,1.1304670E-6,1.1673690E-6,1.2054605E-6,1.2447787E-6,1.2853622E-6,1.3272503E-6,1.3704840E-6,1.4151049E-6,1.4611563E-6,1.5086826E-6,1.5577293E-6,1.6083434E-6,1.6605733E-6,1.7144685E-6,1.7700803E-6,1.8274612E-6,1.8866652E-6,1.9477477E-6,2.0107660E-6,2.0757786E-6,2.1428458E-6,2.2120296E-6,2.2833935E-6,2.3570029E-6,2.4329249E-6,2.5112283E-6,2.5919839E-6,2.6752642E-6,2.7611438E-6,2.8496990E-6,2.9410082E-6,3.0351518E-6,3.1322124E-6,3.2322743E-6,3.3354244E-6,3.4417513E-6
264E-3,698.61752E-9,721.52562E-9,745.17947E-9,769.60295E-9,794.82066E-9,820.85797E-9,847.74104E-9,875.49683E-9,904.15309E-9,933.73847E-9,964.28244E-9,995.81541E-9,1.0283687E-6,1.0619745E-6,1.0966661E-6,1.1324777E-6,1.1694445E-6,1.2076029E-6,1.2469901E-6,1.2876448E-6,1.3296064E-6,1.3729157E-6,1.4176148E-6,1.4637467E-6,1.5113560E-6,1.5604883E-6,1.6111907E-6,1.6635117E-6,1.7175008E-6,1.7732094E-6,1.8306901E-6,1.8899969E-6,1.9511855E-6,2.0143130E-6,2.0794382E-6,2.1466215E-6,2.2159249E-6,2.2874121E-6,2.3611484E-6,2.4372013E-6,2.5156395E-6,2.5965339E-6,2.6799573E-6,2.7659841E-6,2.8546910E-6,2.9461565E-6,3.0404610E-6,3.1376872E-6,3.2379197E-6,3.3412453E-6,3.4477529E-6
266E-3,699.86401E-9,722.81261E-9,746.50827E-9,770.97489E-9,796.23712E-9,822.32039E-9,849.25088E-9,877.05560E-9,905.76236E-9,935.39984E-9,965.99759E-9,997.58603E-9,1.0301965E-6,1.0638614E-6,1.0986139E-6,1.1344884E-6,1.1715201E-6,1.2097453E-6,1.2492016E-6,1.2899274E-6,1.3319624E-6,1.3753474E-6,1.4201245E-6,1.4663370E-6,1.5140293E-6,1.5632473E-6,1.6140380E-6,1.6664500E-6,1.7205330E-6,1.7763384E-6,1.8339188E-6,1.8933284E-6,1.9546230E-6,2.0178598E-6,2.0830976E-6,2.1503970E-6,2.2198199E-6,2.2914303E-6,2.3652937E-6,2.4414773E-6,2.5200503E-6,2.6010836E-6,2.6846499E-6,2.7708240E-6,2.8596826E-6,2.9513043E-6,3.0457696E-6,3.1431614E-6,3.2435644E-6,3.3470655E-6,3.4537538E-6
268E-3,701.11057E-9,724.09968E-9,747.83714E-9,772.34691E-9,797.65367E-9,823.78289E-9,850.76080E-9,878.61445E-9,907.37171E-9,937.06129E-9,967.71280E-9,999.35672E-9,1.0320245E-6,1.0657484E-6,1.1005618E-6,1.1364992E-6,1.1735957E-6,1.2118878E-6,1.2514130E-6,1.2922100E-6,1.3343184E-6,1.3777792E-6,1.4226344E-6,1.4689274E-6,1.5167027E-6,1.5660063E-6,1.6168853E-6,1.6693883E-6,1.7235652E-6,1.7794673E-6,1.8371475E-6,1.8966600E-6,1.9580605E-6,2.0214066E-6,2.0867570E-6,2.1541724E-6,2.2237149E-6,2.2954485E-6,2.3694388E-6,2.4457532E-6,2.5244609E-6,2.6056330E-6,2.6893423E-6,2.7756637E-6,2.8646739E-6,2.9564517E-6,3.0510779E-6,3.1486352E-6,3.2492087E-6,3.3528853E-6,3.4597542E-6
270E-3,702.35725E-9,725.38686E-9,749.16613E-9,773.71903E-9,799.07032E-9,825.24549E-9,852.27082E-9,880.17341E-9,908.98116E-9,938.72286E-9,969.42813E-9,1.0011275E-6,1.0338525E-6,1.0676355E-6,1.1025099E-6,1.1385100E-6,1.1756714E-6,1.2140304E-6,1.2536246E-6,1.2944927E-6,1.3366745E-6,1.3802110E-6,1.4251443E-6,1.4715178E-6,1.5193762E-6,1.5687654E-6,1.6197327E-6,1.6723267E-6,1.7265975E-6,1.7825963E-6,1.8403762E-6,1.8999915E-6,1.9614981E-6,2.0249533E-6,2.0904163E-6,2.1579477E-6,2.2276098E-6,2.2994666E-6,2.3735838E-6,2.4500290E-6,2.5288715E-6,2.6101823E-6,2.6940346E-6,2.7805032E-6,2.8696650E-6,2.9615990E-6,3.0563859E-6,3.1541088E-6,3.2548527E-6,3.3587047E-6,3.4657542E-6
272E-3,703.60405E-9,726.67418E-9,750.49525E-9,775.09130E-9,800.48712E-9,826.70824E-9,853.78099E-9,881.73252E-9,910.59077E-9,940.38457E-9,971.14361E-9,1.0028985E-6,1.0356807E-6,1.0695227E-6,1.1044580E-6,1.1405210E-6,1.1777472E-6,1.2161731E-6,1.2558364E-6,1.2967756E-6,1.3390308E-6,1.3826430E-6,1.4276544E-6,1.4741084E-6,1.5220498E-6,1.5715246E-6,1.6225802E-6,1.6752653E-6,1.7296298E-6,1.7857255E-6,1.8436051E-6,1.9033232E-6,1.9649357E-6,2.0285002E-6,2.0940758E-6,2.1617232E-6,2.2315048E-6,2.3034848E-6,2.3777289E-6,2.4543049E-6,2.5332820E-6,2.6147316E-6,2.6987268E-6,2.7853426E-6,2.8746561E-6,2.9667461E-6,3.0616938E-6,3.1595822E-6,3.2604964E-6,3.3645239E-6,3.4717539E-6
274E-3,704.85102E-9,727.96165E-9,751.82453E-9,776.46373E-9,801.90408E-9,828.17116E-9,855.29134E-9,883.29180E-9,912.20056E-9,942.04647E-9,972.85927E-9,1.0046696E-6,1.0375091E-6,1.0714102E-6,1.1064064E-6,1.1425323E-6,1.1798233E-6,1.2183161E-6,1.2580483E-6,1.2990587E-6,1.3413873E-6,1.3850752E-6,1.4301646E-6,1.4766992E-6,1.5247236E-6,1.5742841E-6,1.6254279E-6,1.6782040E-6,1.7326624E-6,1.7888548E-6,1.8468342E-6,1.9066551E-6,1.9683735E-6,2.0320472E-6,2.0977354E-6,2.1654988E-6,2.2353999E-6,2.3075031E-6,2.3818741E-6,2.4585808E-6,2.5376927E-6,2.6192810E-6,2.7034191E-6,2.7901821E-6,2.8796471E-6,2.9718933E-6,3.0670017E-6,3.1650556E-6,3.2661402E-6,3.3703430E-6,3.4777535E-6
