Vds ,gm@Vgs 0.275 ,gm@Vgs 0.276 ,gm@Vgs 0.277 ,gm@Vgs 0.278 ,gm@Vgs 0.279 ,gm@Vgs 0.28 ,gm@Vgs 0.281 ,gm@Vgs 0.282 ,gm@Vgs 0.283 ,gm@Vgs 0.284 ,gm@Vgs 0.285 ,gm@Vgs 0.286 ,gm@Vgs 0.287 ,gm@Vgs 0.288 ,gm@Vgs 0.289 ,gm@Vgs 0.29 ,gm@Vgs 0.291 ,gm@Vgs 0.292 ,gm@Vgs 0.293 ,gm@Vgs 0.294 ,gm@Vgs 0.295 ,gm@Vgs 0.296 ,gm@Vgs 0.297 ,gm@Vgs 0.298 ,gm@Vgs 0.299 ,gm@Vgs 0.3 ,gm@Vgs 0.301 ,gm@Vgs 0.302 ,gm@Vgs 0.303 ,gm@Vgs 0.304 ,gm@Vgs 0.305 ,gm@Vgs 0.306 ,gm@Vgs 0.307 ,gm@Vgs 0.308 ,gm@Vgs 0.309 ,gm@Vgs 0.31 ,gm@Vgs 0.311 ,gm@Vgs 0.312 ,gm@Vgs 0.313 ,gm@Vgs 0.314 ,gm@Vgs 0.315 ,gm@Vgs 0.316 ,gm@Vgs 0.317 ,gm@Vgs 0.318 ,gm@Vgs 0.319 ,gm@Vgs 0.32 ,gm@Vgs 0.321 ,gm@Vgs 0.322 ,gm@Vgs 0.323 ,gm@Vgs 0.324 ,gm@Vgs 0.325 
184E-3,19.993253E-6,20.654767E-6,21.336518E-6,22.038996E-6,22.762693E-6,23.508106E-6,24.275734E-6,25.066078E-6,25.879642E-6,26.716930E-6,27.578446E-6,28.464697E-6,29.376187E-6,30.313422E-6,31.276904E-6,32.267136E-6,33.284617E-6,34.329845E-6,35.403311E-6,36.505508E-6,37.636920E-6,38.798029E-6,39.989311E-6,41.211237E-6,42.464272E-6,43.748874E-6,45.065495E-6,46.414580E-6,47.796566E-6,49.211883E-6,50.660952E-6,52.144187E-6,53.661993E-6,55.214766E-6,56.802892E-6,58.426750E-6,60.086709E-6,61.783127E-6,63.516355E-6,65.286731E-6,67.094587E-6,68.940242E-6,70.824007E-6,72.746184E-6,74.707062E-6,76.706923E-6,78.746037E-6,80.824667E-6,82.943063E-6,85.101468E-6,87.300114E-6
186E-3,20.016764E-6,20.679018E-6,21.361528E-6,22.064786E-6,22.789284E-6,23.535520E-6,24.303992E-6,25.095202E-6,25.909654E-6,26.747852E-6,27.610302E-6,28.497509E-6,29.409980E-6,30.348218E-6,31.312728E-6,32.304012E-6,33.322569E-6,34.368897E-6,35.443490E-6,36.546838E-6,37.679426E-6,38.841737E-6,40.034246E-6,41.257426E-6,42.511740E-6,43.797647E-6,45.115600E-6,46.466043E-6,47.849414E-6,49.266142E-6,50.716649E-6,52.201349E-6,53.720647E-6,55.274938E-6,56.864611E-6,58.490042E-6,60.151600E-6,61.849646E-6,63.584527E-6,65.356585E-6,67.166150E-6,69.013541E-6,70.899070E-6,72.823038E-6,74.785734E-6,76.787440E-6,78.828427E-6,80.908957E-6,83.029281E-6,85.189642E-6,87.390270E-6
188E-3,20.040323E-6,20.703317E-6,21.386589E-6,22.090628E-6,22.815929E-6,23.562989E-6,24.332306E-6,25.124384E-6,25.939725E-6,26.778836E-6,27.642220E-6,28.530386E-6,29.443837E-6,30.383081E-6,31.348620E-6,32.340957E-6,33.360592E-6,34.408023E-6,35.483743E-6,36.588243E-6,37.722009E-6,38.885523E-6,40.079262E-6,41.303696E-6,42.559290E-6,43.846505E-6,45.165790E-6,46.517593E-6,47.902349E-6,49.320490E-6,50.772437E-6,52.258603E-6,53.779393E-6,55.335204E-6,56.926423E-6,58.553428E-6,60.216587E-6,61.916260E-6,63.652797E-6,65.426537E-6,67.237811E-6,69.086938E-6,70.974231E-6,72.899989E-6,74.864503E-6,76.868054E-6,78.910914E-6,80.993343E-6,83.115594E-6,85.277908E-6,87.480518E-6
190E-3,20.063928E-6,20.727665E-6,21.411699E-6,22.116521E-6,22.842626E-6,23.590511E-6,24.360675E-6,25.153621E-6,25.969854E-6,26.809877E-6,27.674199E-6,28.563323E-6,29.477758E-6,30.418008E-6,31.384578E-6,32.377970E-6,33.398684E-6,34.447219E-6,35.524067E-6,36.629721E-6,37.764666E-6,38.929385E-6,40.124354E-6,41.350044E-6,42.606921E-6,43.895443E-6,45.216063E-6,46.569226E-6,47.955370E-6,49.374924E-6,50.828311E-6,52.315944E-6,53.838228E-6,55.395560E-6,56.988327E-6,58.616906E-6,60.281666E-6,61.982968E-6,63.721160E-6,65.496582E-6,67.309565E-6,69.160430E-6,71.049486E-6,72.977034E-6,74.943366E-6,76.948762E-6,78.993494E-6,81.077822E-6,83.201999E-6,85.366266E-6,87.570855E-6
192E-3,20.087578E-6,20.752058E-6,21.436855E-6,22.142462E-6,22.869372E-6,23.618083E-6,24.389096E-6,25.182912E-6,26.000037E-6,26.840976E-6,27.706234E-6,28.596320E-6,29.511739E-6,30.452997E-6,31.420599E-6,32.415047E-6,33.436842E-6,34.486482E-6,35.564460E-6,36.671269E-6,37.807395E-6,38.973320E-6,40.169520E-6,41.396468E-6,42.654628E-6,43.944459E-6,45.266415E-6,46.620940E-6,48.008472E-6,49.429441E-6,50.884269E-6,52.373370E-6,53.897149E-6,55.456003E-6,57.050317E-6,58.680472E-6,60.346835E-6,62.049765E-6,63.789613E-6,65.566718E-6,67.381411E-6,69.234012E-6,71.124832E-6,73.054171E-6,75.022321E-6,77.029561E-6,79.076164E-6,81.162391E-6,83.288493E-6,85.454712E-6,87.661281E-6
194E-3,20.111270E-6,20.776495E-6,21.462057E-6,22.168449E-6,22.896166E-6,23.645705E-6,24.417567E-6,25.212254E-6,26.030273E-6,26.872127E-6,27.738325E-6,28.629373E-6,29.545778E-6,30.488045E-6,31.456680E-6,32.452186E-6,33.475063E-6,34.525809E-6,35.604919E-6,36.712885E-6,37.850192E-6,39.017324E-6,40.214757E-6,41.442964E-6,42.702408E-6,43.993550E-6,45.316843E-6,46.672731E-6,48.061652E-6,49.484037E-6,50.940308E-6,52.430878E-6,53.956153E-6,55.516528E-6,57.112392E-6,58.744123E-6,60.412088E-6,62.116649E-6,63.858153E-6,65.636942E-6,67.453345E-6,69.307683E-6,71.200267E-6,73.131397E-6,75.101364E-6,77.110449E-6,79.158923E-6,81.247048E-6,83.375074E-6,85.543245E-6,87.751792E-6
196E-3,20.135004E-6,20.800974E-6,21.487302E-6,22.194481E-6,22.923005E-6,23.673373E-6,24.446085E-6,25.241646E-6,26.060559E-6,26.903331E-6,27.770469E-6,28.662481E-6,29.579872E-6,30.523150E-6,31.492820E-6,32.489384E-6,33.513344E-6,34.565198E-6,35.645441E-6,36.754564E-6,37.893055E-6,39.061395E-6,40.260063E-6,41.489529E-6,42.750259E-6,44.042713E-6,45.367343E-6,46.724596E-6,48.114908E-6,49.538709E-6,50.996424E-6,52.488464E-6,54.015235E-6,55.577134E-6,57.174548E-6,58.807855E-6,60.477424E-6,62.183615E-6,63.926776E-6,65.707249E-6,67.525363E-6,69.381438E-6,71.275786E-6,73.208707E-6,75.180492E-6,77.191421E-6,79.241766E-6,81.331789E-6,83.461740E-6,85.631861E-6,87.842385E-6
198E-3,20.158776E-6,20.825493E-6,21.512589E-6,22.220555E-6,22.949888E-6,23.701086E-6,24.474650E-6,25.271084E-6,26.090893E-6,26.934584E-6,27.802664E-6,28.695640E-6,29.614019E-6,30.558309E-6,31.529015E-6,32.526639E-6,33.551683E-6,34.604646E-6,35.686023E-6,36.796306E-6,37.935981E-6,39.105531E-6,40.305433E-6,41.536160E-6,42.798178E-6,44.091944E-6,45.417914E-6,46.776531E-6,48.168235E-6,49.593455E-6,51.052613E-6,52.546124E-6,54.074393E-6,55.637816E-6,57.236781E-6,58.871665E-6,60.542839E-6,62.250660E-6,63.995479E-6,65.777636E-6,67.597461E-6,69.455274E-6,71.351387E-6,73.286099E-6,75.259701E-6,77.272475E-6,79.324691E-6,81.416610E-6,83.548485E-6,85.720557E-6,87.933058E-6
200E-3,20.182587E-6,20.850051E-6,21.537915E-6,22.246670E-6,22.976813E-6,23.728842E-6,24.503259E-6,25.300568E-6,26.121274E-6,26.965885E-6,27.834907E-6,28.728849E-6,29.648218E-6,30.593521E-6,31.565263E-6,32.563948E-6,33.590078E-6,34.644152E-6,35.726664E-6,36.838106E-6,37.978967E-6,39.149727E-6,40.350866E-6,41.582856E-6,42.846161E-6,44.141242E-6,45.468551E-6,46.828535E-6,48.221631E-6,49.648269E-6,51.108873E-6,52.603856E-6,54.133623E-6,55.698571E-6,57.299088E-6,58.935551E-6,60.608329E-6,62.317782E-6,64.064259E-6,65.848101E-6,67.669637E-6,69.529188E-6,71.427065E-6,73.363568E-6,75.338988E-6,77.353606E-6,79.407693E-6,81.501510E-6,83.635309E-6,85.809330E-6,88.023808E-6
202E-3,20.206433E-6,20.874647E-6,21.563279E-6,22.272825E-6,23.003778E-6,23.756639E-6,24.531910E-6,25.330095E-6,26.151700E-6,26.997231E-6,27.867197E-6,28.762106E-6,29.682465E-6,30.628782E-6,31.601562E-6,32.601310E-6,33.628527E-6,34.683711E-6,35.767360E-6,36.879963E-6,38.022010E-6,39.193983E-6,40.396359E-6,41.629612E-6,42.894206E-6,44.190602E-6,45.519252E-6,46.880603E-6,48.275092E-6,49.703151E-6,51.165201E-6,52.661657E-6,54.192923E-6,55.759397E-6,57.361465E-6,58.999507E-6,60.673891E-6,62.384976E-6,64.133112E-6,65.918639E-6,67.741887E-6,69.603176E-6,71.502818E-6,73.441113E-6,75.418351E-6,77.434813E-6,79.490770E-6,81.586484E-6,83.722206E-6,85.898177E-6,88.114630E-6
204E-3,20.230315E-6,20.899278E-6,21.588681E-6,22.299016E-6,23.030782E-6,23.784476E-6,24.560602E-6,25.359664E-6,26.182168E-6,27.028621E-6,27.899532E-6,28.795408E-6,29.716759E-6,30.664091E-6,31.637910E-6,32.638721E-6,33.667026E-6,34.723323E-6,35.808109E-6,36.921875E-6,38.065109E-6,39.238295E-6,40.441910E-6,41.676426E-6,42.942310E-6,44.240022E-6,45.570014E-6,46.932733E-6,48.328617E-6,49.758097E-6,51.221594E-6,52.719523E-6,54.252289E-6,55.820289E-6,57.423911E-6,59.063532E-6,60.739522E-6,62.452239E-6,64.202034E-6,65.989247E-6,67.814207E-6,69.677236E-6,71.578643E-6,73.518729E-6,75.497784E-6,77.516091E-6,79.573919E-6,81.671529E-6,83.809174E-6,85.987094E-6,88.205523E-6
206E-3,20.254229E-6,20.923943E-6,21.614117E-6,22.325245E-6,23.057823E-6,23.812351E-6,24.589333E-6,25.389273E-6,26.212677E-6,27.060053E-6,27.931909E-6,28.828755E-6,29.751098E-6,30.699446E-6,31.674306E-6,32.676181E-6,33.705574E-6,34.762985E-6,35.848909E-6,36.963838E-6,38.108261E-6,39.282660E-6,40.487515E-6,41.723296E-6,42.990471E-6,44.289500E-6,45.620835E-6,46.984923E-6,48.382202E-6,49.813103E-6,51.278048E-6,52.777452E-6,54.311719E-6,55.881246E-6,57.486421E-6,59.127622E-6,60.805219E-6,62.519569E-6,64.271024E-6,66.059923E-6,67.886596E-6,69.751363E-6,71.654535E-6,73.596413E-6,75.577286E-6,77.597437E-6,79.657135E-6,81.756642E-6,83.896210E-6,86.076079E-6,88.296482E-6
208E-3,20.278176E-6,20.948641E-6,21.639587E-6,22.351507E-6,23.084899E-6,23.840263E-6,24.618101E-6,25.418920E-6,26.243225E-6,27.091525E-6,27.964328E-6,28.862143E-6,29.785480E-6,30.734845E-6,31.710746E-6,32.713686E-6,33.744169E-6,34.802694E-6,35.889757E-6,37.005851E-6,38.151463E-6,39.327078E-6,40.533172E-6,41.770220E-6,43.038687E-6,44.339033E-6,45.671712E-6,47.037170E-6,48.435845E-6,49.868168E-6,51.334562E-6,52.835440E-6,54.371209E-6,55.942264E-6,57.548993E-6,59.191775E-6,60.870979E-6,62.586963E-6,64.340077E-6,66.130663E-6,67.959048E-6,69.825555E-6,71.730492E-6,73.674162E-6,75.656853E-6,77.678848E-6,79.740417E-6,81.841820E-6,83.983310E-6,86.165127E-6,88.387504E-6
210E-3,20.302154E-6,20.973371E-6,21.665090E-6,22.377803E-6,23.112010E-6,23.868209E-6,24.646905E-6,25.448604E-6,26.273811E-6,27.123035E-6,27.996786E-6,28.895573E-6,29.819903E-6,30.770287E-6,31.747229E-6,32.751236E-6,33.782810E-6,34.842450E-6,35.930653E-6,37.047912E-6,38.194714E-6,39.371544E-6,40.578880E-6,41.817195E-6,43.086954E-6,44.388619E-6,45.722643E-6,47.089471E-6,48.489543E-6,49.923289E-6,51.391132E-6,52.893486E-6,54.430756E-6,56.003340E-6,57.611624E-6,59.255987E-6,60.936798E-6,62.654417E-6,64.409192E-6,66.201464E-6,68.031562E-6,69.899808E-6,71.806511E-6,73.751973E-6,75.736482E-6,77.760321E-6,79.823760E-6,81.927060E-6,84.070471E-6,86.254237E-6,88.478588E-6
212E-3,20.326161E-6,20.998132E-6,21.690624E-6,22.404131E-6,23.139153E-6,23.896190E-6,24.675744E-6,25.478323E-6,26.304433E-6,27.154583E-6,28.029282E-6,28.929040E-6,29.854366E-6,30.805769E-6,31.783754E-6,32.788828E-6,33.821493E-6,34.882249E-6,35.971593E-6,37.090018E-6,38.238012E-6,39.416059E-6,40.624636E-6,41.864219E-6,43.135272E-6,44.438256E-6,45.773625E-6,47.141825E-6,48.543294E-6,49.978464E-6,51.447757E-6,52.951587E-6,54.490360E-6,56.064472E-6,57.674312E-6,59.320256E-6,61.002676E-6,62.721928E-6,64.478364E-6,66.272323E-6,68.104135E-6,69.974120E-6,71.882589E-6,73.829843E-6,75.816170E-6,77.841853E-6,79.907162E-6,82.012357E-6,84.157691E-6,86.343404E-6,88.569728E-6
214E-3,20.350197E-6,21.022921E-6,21.716187E-6,22.430490E-6,23.166328E-6,23.924202E-6,24.704616E-6,25.508076E-6,26.335090E-6,27.186166E-6,28.061815E-6,28.962546E-6,29.888868E-6,30.841289E-6,31.820319E-6,32.826460E-6,33.860218E-6,34.922091E-6,36.012577E-6,37.132168E-6,38.281354E-6,39.460618E-6,40.670439E-6,41.911289E-6,43.183637E-6,44.487941E-6,45.824656E-6,47.194228E-6,48.597095E-6,50.033689E-6,51.504433E-6,53.009740E-6,54.550016E-6,56.125658E-6,57.737053E-6,59.384580E-6,61.068608E-6,62.789495E-6,64.547592E-6,66.343238E-6,68.176764E-6,70.048489E-6,71.958724E-6,73.907769E-6,75.895914E-6,77.923441E-6,79.990620E-6,82.097711E-6,84.244966E-6,86.432626E-6,88.660923E-6
216E-3,20.374260E-6,21.047739E-6,21.741780E-6,22.456879E-6,23.193534E-6,23.952246E-6,24.733520E-6,25.537862E-6,26.365780E-6,27.217784E-6,28.094383E-6,28.996087E-6,29.923405E-6,30.876848E-6,31.856921E-6,32.864132E-6,33.898982E-6,34.961973E-6,36.053601E-6,37.174361E-6,38.324739E-6,39.505221E-6,40.716285E-6,41.958405E-6,43.232047E-6,44.537672E-6,45.875734E-6,47.246678E-6,48.650945E-6,50.088964E-6,51.561158E-6,53.067943E-6,54.609722E-6,56.186894E-6,57.799846E-6,59.448955E-6,61.134592E-6,62.857114E-6,64.616872E-6,66.414206E-6,68.249445E-6,70.122910E-6,72.034911E-6,73.985748E-6,75.975712E-6,78.005082E-6,80.074131E-6,82.183117E-6,84.332294E-6,86.521901E-6,88.752170E-6
218E-3,20.398350E-6,21.072584E-6,21.767401E-6,22.483296E-6,23.220768E-6,23.980320E-6,24.762454E-6,25.567679E-6,26.396503E-6,27.249434E-6,28.126984E-6,29.029662E-6,29.957978E-6,30.912442E-6,31.893561E-6,32.901840E-6,33.937785E-6,35.001894E-6,36.094666E-6,37.216593E-6,38.368165E-6,39.549866E-6,40.762174E-6,42.005564E-6,43.280502E-6,44.587448E-6,45.926857E-6,47.299175E-6,48.704840E-6,50.144285E-6,51.617931E-6,53.126193E-6,54.669477E-6,56.248179E-6,57.862688E-6,59.513380E-6,61.200626E-6,62.924783E-6,64.686203E-6,66.485225E-6,68.322178E-6,70.197383E-6,72.111150E-6,74.063779E-6,76.055560E-6,78.086774E-6,80.157692E-6,82.268574E-6,84.419671E-6,86.611224E-6,88.843466E-6
220E-3,20.422465E-6,21.097455E-6,21.793048E-6,22.509741E-6,23.248031E-6,24.008422E-6,24.791419E-6,25.597527E-6,26.427257E-6,27.281117E-6,28.159618E-6,29.063270E-6,29.992585E-6,30.948070E-6,31.930235E-6,32.939585E-6,33.976624E-6,35.041852E-6,36.135768E-6,37.258864E-6,38.411631E-6,39.594551E-6,40.808104E-6,42.052764E-6,43.328998E-6,44.637266E-6,45.978023E-6,47.351715E-6,48.758780E-6,50.199651E-6,51.674749E-6,53.184490E-6,54.729278E-6,56.309511E-6,57.925576E-6,59.577852E-6,61.266707E-6,62.992500E-6,64.755582E-6,66.556291E-6,68.394958E-6,70.271903E-6,72.187436E-6,74.141857E-6,76.135456E-6,78.168514E-6,80.241301E-6,82.354078E-6,84.507096E-6,86.700595E-6,88.934808E-6
222E-3,20.446604E-6,21.122351E-6,21.818721E-6,22.536212E-6,23.275321E-6,24.036553E-6,24.820411E-6,25.627404E-6,26.458040E-6,27.312829E-6,28.192282E-6,29.096911E-6,30.027224E-6,30.983732E-6,31.966944E-6,32.977364E-6,34.015498E-6,35.081847E-6,36.176907E-6,37.301173E-6,38.455134E-6,39.639274E-6,40.854073E-6,42.100004E-6,43.377535E-6,44.687126E-6,46.029231E-6,47.404297E-6,48.812763E-6,50.255060E-6,51.731611E-6,53.242830E-6,54.789123E-6,56.370887E-6,57.988510E-6,59.642369E-6,61.332834E-6,63.060263E-6,64.825007E-6,66.627404E-6,68.467785E-6,70.346470E-6,72.263769E-6,74.219982E-6,76.215398E-6,78.250300E-6,80.324956E-6,82.439627E-6,84.594565E-6,86.790010E-6,89.026193E-6
224E-3,20.470767E-6,21.147271E-6,21.844419E-6,22.562708E-6,23.302637E-6,24.064710E-6,24.849431E-6,25.657309E-6,26.488852E-6,27.344571E-6,28.224977E-6,29.130581E-6,30.061894E-6,31.019426E-6,32.003685E-6,33.015177E-6,34.054407E-6,35.121875E-6,36.218081E-6,37.343517E-6,38.498673E-6,39.684034E-6,40.900079E-6,42.147282E-6,43.426110E-6,44.737024E-6,46.080478E-6,47.456919E-6,48.866786E-6,50.310510E-6,51.788513E-6,53.301212E-6,54.849011E-6,56.432306E-6,58.051486E-6,59.706929E-6,61.399004E-6,63.128069E-6,64.894475E-6,66.698560E-6,68.540656E-6,70.421081E-6,72.340145E-6,74.298150E-6,76.295384E-6,78.332128E-6,80.408653E-6,82.525219E-6,84.682076E-6,86.879466E-6,89.117620E-6
226E-3,20.494954E-6,21.172215E-6,21.870142E-6,22.589229E-6,23.329979E-6,24.092893E-6,24.878477E-6,25.687241E-6,26.519692E-6,27.376341E-6,28.257701E-6,29.164282E-6,30.096595E-6,31.055150E-6,32.040457E-6,33.053021E-6,34.093347E-6,35.161937E-6,36.259289E-6,37.385896E-6,38.542248E-6,39.728830E-6,40.946121E-6,42.194596E-6,43.474722E-6,44.786959E-6,46.131763E-6,47.509579E-6,48.920847E-6,50.365999E-6,51.845456E-6,53.359634E-6,54.908938E-6,56.493766E-6,58.114504E-6,59.771530E-6,61.465215E-6,63.195917E-6,64.963984E-6,66.769758E-6,68.613568E-6,70.495733E-6,72.416563E-6,74.376359E-6,76.375411E-6,78.413998E-6,80.492391E-6,82.610851E-6,84.769628E-6,86.968962E-6,89.209086E-6
228E-3,20.519162E-6,21.197182E-6,21.895887E-6,22.615774E-6,23.357344E-6,24.121101E-6,24.907549E-6,25.717199E-6,26.550558E-6,27.408139E-6,28.290453E-6,29.198011E-6,30.131325E-6,31.090905E-6,32.077259E-6,33.090896E-6,34.132320E-6,35.202031E-6,36.300529E-6,37.428307E-6,38.585856E-6,39.773659E-6,40.992198E-6,42.241946E-6,43.523370E-6,44.836931E-6,46.183084E-6,47.562276E-6,48.974946E-6,50.421525E-6,51.902436E-6,53.418094E-6,54.968904E-6,56.555264E-6,58.177560E-6,59.836171E-6,61.531466E-6,63.263804E-6,65.033534E-6,66.840996E-6,68.686519E-6,70.570424E-6,72.493020E-6,74.454608E-6,76.455477E-6,78.495907E-6,80.576168E-6,82.696521E-6,84.857217E-6,87.058495E-6,89.300588E-6
230E-3,20.543391E-6,21.222170E-6,21.921655E-6,22.642342E-6,23.384734E-6,24.149333E-6,24.936646E-6,25.747182E-6,26.581450E-6,27.439963E-6,28.323231E-6,29.231767E-6,30.166082E-6,31.126687E-6,32.114091E-6,33.128801E-6,34.171322E-6,35.242156E-6,36.341800E-6,37.470750E-6,38.629496E-6,39.818522E-6,41.038308E-6,42.289329E-6,43.572051E-6,44.886937E-6,46.234441E-6,47.615009E-6,49.029081E-6,50.477088E-6,51.959453E-6,53.476591E-6,55.028907E-6,56.616799E-6,58.240653E-6,59.900849E-6,61.597754E-6,63.331728E-6,65.103121E-6,66.912271E-6,68.759508E-6,70.645153E-6,72.569515E-6,74.532894E-6,76.535580E-6,78.577852E-6,80.659981E-6,82.782228E-6,84.944841E-6,87.148064E-6,89.392125E-6
232E-3,20.567642E-6,21.247180E-6,21.947444E-6,22.668932E-6,23.412145E-6,24.177588E-6,24.965766E-6,25.777189E-6,26.612367E-6,27.471812E-6,28.356036E-6,29.265550E-6,30.200867E-6,31.162497E-6,32.150951E-6,33.166734E-6,34.210353E-6,35.282310E-6,36.383102E-6,37.513224E-6,38.673167E-6,39.863416E-6,41.084450E-6,42.336744E-6,43.620766E-6,44.936977E-6,46.285831E-6,47.667775E-6,49.083250E-6,50.532685E-6,52.016505E-6,53.535123E-6,55.088946E-6,56.678370E-6,58.303783E-6,59.965562E-6,61.664078E-6,63.399689E-6,65.172744E-6,66.983582E-6,68.832534E-6,70.719918E-6,72.646046E-6,74.611216E-6,76.615718E-6,78.659832E-6,80.743829E-6,82.867968E-6,85.032500E-6,87.237665E-6,89.483694E-6
234E-3,20.591912E-6,21.272210E-6,21.973255E-6,22.695544E-6,23.439579E-6,24.205866E-6,24.994909E-6,25.807220E-6,26.643308E-6,27.503686E-6,28.388865E-6,29.299358E-6,30.235678E-6,31.198334E-6,32.187837E-6,33.204695E-6,34.249413E-6,35.322492E-6,36.424432E-6,37.555727E-6,38.716868E-6,39.908340E-6,41.130622E-6,42.384191E-6,43.669512E-6,44.987048E-6,46.337253E-6,47.720574E-6,49.137451E-6,50.588315E-6,52.073590E-6,53.593688E-6,55.149018E-6,56.739974E-6,58.366946E-6,60.030310E-6,61.730437E-6,63.467684E-6,65.242401E-6,67.054927E-6,68.905593E-6,70.794717E-6,72.722610E-6,74.689571E-6,76.695889E-6,78.741846E-6,80.827709E-6,82.953741E-6,85.120190E-6,87.327297E-6,89.575294E-6
236E-3,20.616201E-6,21.297260E-6,21.999085E-6,22.722176E-6,23.467035E-6,24.234165E-6,25.024075E-6,25.837274E-6,26.674273E-6,27.535583E-6,28.421719E-6,29.333191E-6,30.270513E-6,31.234196E-6,32.224750E-6,33.242683E-6,34.288499E-6,35.362702E-6,36.465790E-6,37.598259E-6,38.760598E-6,39.953293E-6,41.176825E-6,42.431667E-6,43.718288E-6,45.037150E-6,46.388706E-6,47.773405E-6,49.191685E-6,50.643978E-6,52.130706E-6,53.652286E-6,55.209122E-6,56.801612E-6,58.430142E-6,60.095091E-6,61.796828E-6,63.535711E-6,65.312091E-6,67.126305E-6,68.978685E-6,70.869549E-6,72.799207E-6,74.767958E-6,76.776092E-6,78.823890E-6,80.911620E-6,83.039544E-6,85.207910E-6,87.416959E-6,89.666923E-6
238E-3,20.640509E-6,21.322329E-6,22.024936E-6,22.748829E-6,23.494510E-6,24.262485E-6,25.053262E-6,25.867349E-6,26.705259E-6,27.567504E-6,28.454595E-6,29.367048E-6,30.305373E-6,31.270083E-6,32.261688E-6,33.280696E-6,34.327612E-6,35.402938E-6,36.507175E-6,37.640817E-6,38.804355E-6,39.998274E-6,41.223055E-6,42.479172E-6,43.767094E-6,45.087281E-6,46.440189E-6,47.826265E-6,49.245948E-6,50.699670E-6,52.187854E-6,53.710915E-6,55.269258E-6,56.863280E-6,58.493369E-6,60.159903E-6,61.863250E-6,63.603770E-6,65.381812E-6,67.197715E-6,69.051808E-6,70.944411E-6,72.875833E-6,74.846375E-6,76.856325E-6,78.905964E-6,80.995561E-6,83.125375E-6,85.295658E-6,87.506648E-6,89.758578E-6
240E-3,20.664836E-6,21.347416E-6,22.050805E-6,22.775501E-6,23.522006E-6,24.290826E-6,25.082470E-6,25.897446E-6,26.736268E-6,27.599446E-6,28.487495E-6,29.400928E-6,30.340257E-6,31.305994E-6,32.298650E-6,33.318733E-6,34.366749E-6,35.443200E-6,36.548586E-6,37.683402E-6,38.848139E-6,40.043283E-6,41.269313E-6,42.526705E-6,43.815927E-6,45.137441E-6,46.491701E-6,47.879154E-6,49.300241E-6,50.755392E-6,52.245031E-6,53.769573E-6,55.329423E-6,56.924978E-6,58.556626E-6,60.224745E-6,61.929703E-6,63.671859E-6,65.451563E-6,67.269153E-6,69.124960E-6,71.019302E-6,72.952489E-6,74.924821E-6,76.936587E-6,78.988066E-6,81.079528E-6,83.211234E-6,85.383432E-6,87.596364E-6,89.850259E-6
242E-3,20.689180E-6,21.372522E-6,22.076693E-6,22.802191E-6,23.549521E-6,24.319187E-6,25.111698E-6,25.927564E-6,26.767297E-6,27.631410E-6,28.520416E-6,29.434830E-6,30.375163E-6,31.341928E-6,32.335636E-6,33.356795E-6,34.405911E-6,35.483487E-6,36.590023E-6,37.726013E-6,38.891949E-6,40.088317E-6,41.315597E-6,42.574265E-6,43.864787E-6,45.187627E-6,46.543239E-6,47.932071E-6,49.354561E-6,50.811142E-6,52.302236E-6,53.828259E-6,55.389616E-6,56.986705E-6,58.619911E-6,60.289615E-6,61.996183E-6,63.739976E-6,65.521342E-6,67.340620E-6,69.198140E-6,71.094221E-6,73.029173E-6,75.003294E-6,77.016875E-6,79.070194E-6,81.163522E-6,83.297118E-6,85.471231E-6,87.686103E-6,89.941963E-6
244E-3,20.713541E-6,21.397645E-6,22.102598E-6,22.828900E-6,23.577054E-6,24.347567E-6,25.140945E-6,25.957701E-6,26.798347E-6,27.663395E-6,28.553359E-6,29.468754E-6,30.410091E-6,31.377885E-6,32.372645E-6,33.394880E-6,34.445097E-6,35.523798E-6,36.631483E-6,37.768648E-6,38.935784E-6,40.133377E-6,41.361907E-6,42.621850E-6,43.913674E-6,45.237841E-6,46.594805E-6,47.985014E-6,49.408908E-6,50.866919E-6,52.359469E-6,53.886973E-6,55.449837E-6,57.048459E-6,58.683224E-6,60.354512E-6,62.062691E-6,63.808120E-6,65.591148E-6,67.412114E-6,69.271347E-6,71.169167E-6,73.105882E-6,75.081793E-6,77.097189E-6,79.152348E-6,81.247540E-6,83.383026E-6,85.559054E-6,87.775865E-6,90.033689E-6
246E-3,20.737918E-6,21.422785E-6,22.128521E-6,22.855627E-6,23.604606E-6,24.375965E-6,25.170212E-6,25.987858E-6,26.829416E-6,27.695400E-6,28.586322E-6,29.502698E-6,30.445041E-6,31.413863E-6,32.409676E-6,33.432987E-6,34.484305E-6,35.564131E-6,36.672967E-6,37.811307E-6,38.979643E-6,40.178461E-6,41.408242E-6,42.669460E-6,43.962585E-6,45.288079E-6,46.646396E-6,48.037983E-6,49.463281E-6,50.922722E-6,52.416727E-6,53.945713E-6,55.510084E-6,57.110239E-6,58.746563E-6,60.419436E-6,62.129226E-6,63.876291E-6,65.660980E-6,67.483633E-6,69.344579E-6,71.244137E-6,73.182617E-6,75.160317E-6,77.177526E-6,79.234525E-6,81.331582E-6,83.468956E-6,85.646899E-6,87.865648E-6,90.125436E-6
