Vds ,gds@Vgs 0.2 ,gds@Vgs 0.201 ,gds@Vgs 0.202 ,gds@Vgs 0.203 ,gds@Vgs 0.204 ,gds@Vgs 0.205 ,gds@Vgs 0.206 ,gds@Vgs 0.207 ,gds@Vgs 0.208 ,gds@Vgs 0.209 ,gds@Vgs 0.21 ,gds@Vgs 0.211 ,gds@Vgs 0.212 ,gds@Vgs 0.213 ,gds@Vgs 0.214 ,gds@Vgs 0.215 ,gds@Vgs 0.216 ,gds@Vgs 0.217 ,gds@Vgs 0.218 ,gds@Vgs 0.219 ,gds@Vgs 0.22 ,gds@Vgs 0.221 ,gds@Vgs 0.222 ,gds@Vgs 0.223 ,gds@Vgs 0.224 ,gds@Vgs 0.225 ,gds@Vgs 0.226 ,gds@Vgs 0.227 ,gds@Vgs 0.228 ,gds@Vgs 0.229 ,gds@Vgs 0.23 ,gds@Vgs 0.231 ,gds@Vgs 0.232 ,gds@Vgs 0.233 ,gds@Vgs 0.234 ,gds@Vgs 0.235 ,gds@Vgs 0.236 ,gds@Vgs 0.237 ,gds@Vgs 0.238 ,gds@Vgs 0.239 ,gds@Vgs 0.24 ,gds@Vgs 0.241 ,gds@Vgs 0.242 ,gds@Vgs 0.243 ,gds@Vgs 0.244 ,gds@Vgs 0.245 ,gds@Vgs 0.246 ,gds@Vgs 0.247 ,gds@Vgs 0.248 ,gds@Vgs 0.249 ,gds@Vgs 0.25 
206E-3,632.36752E-9,652.96385E-9,674.22330E-9,696.16670E-9,718.81547E-9,742.19168E-9,766.31804E-9,791.21795E-9,816.91548E-9,843.43538E-9,870.80317E-9,899.04505E-9,928.18803E-9,958.25984E-9,989.28905E-9,1.0213050E-6,1.0543379E-6,1.0884188E-6,1.1235795E-6,1.1598530E-6,1.1972728E-6,1.2358737E-6,1.2756911E-6,1.3167616E-6,1.3591229E-6,1.4028133E-6,1.4478725E-6,1.4943411E-6,1.5422608E-6,1.5916743E-6,1.6426256E-6,1.6951596E-6,1.7493226E-6,1.8051618E-6,1.8627258E-6,1.9220643E-6,1.9832283E-6,2.0462699E-6,2.1112428E-6,2.1782016E-6,2.2472023E-6,2.3183025E-6,2.3915607E-6,2.4670372E-6,2.5447933E-6,2.6248919E-6,2.7073972E-6,2.7923748E-6,2.8798919E-6,2.9700170E-6,3.0628200E-6
208E-3,631.52886E-9,652.09621E-9,673.32566E-9,695.23798E-9,717.85457E-9,741.19744E-9,765.28928E-9,790.15342E-9,815.81389E-9,842.29541E-9,869.62342E-9,897.82410E-9,926.92437E-9,956.95193E-9,987.93528E-9,1.0199037E-6,1.0528873E-6,1.0869172E-6,1.1220250E-6,1.1582435E-6,1.1956065E-6,1.2341483E-6,1.2739046E-6,1.3149117E-6,1.3572071E-6,1.4008293E-6,1.4458177E-6,1.4922129E-6,1.5400564E-6,1.5893909E-6,1.6402602E-6,1.6927091E-6,1.7467838E-6,1.8025313E-6,1.8600002E-6,1.9192400E-6,1.9803014E-6,2.0432367E-6,2.1080991E-6,2.1749431E-6,2.2438248E-6,2.3148012E-6,2.3879310E-6,2.4632740E-6,2.5408915E-6,2.6208461E-6,2.7032017E-6,2.7880239E-6,2.8753795E-6,2.9653367E-6,3.0579653E-6
210E-3,630.74607E-9,651.28632E-9,672.48769E-9,694.37093E-9,716.95739E-9,740.26906E-9,764.32858E-9,789.15923E-9,814.78500E-9,841.23056E-9,868.52131E-9,896.68338E-9,925.74364E-9,955.72973E-9,986.67009E-9,1.0185940E-6,1.0515314E-6,1.0855133E-6,1.1205715E-6,1.1567386E-6,1.1940481E-6,1.2325346E-6,1.2722335E-6,1.3131810E-6,1.3554147E-6,1.3989728E-6,1.4438947E-6,1.4902209E-6,1.5379928E-6,1.5872531E-6,1.6380453E-6,1.6904142E-6,1.7444058E-6,1.8000672E-6,1.8574466E-6,1.9165935E-6,1.9775585E-6,2.0403936E-6,2.1051519E-6,2.1718880E-6,2.2406574E-6,2.3115173E-6,2.3845260E-6,2.4597432E-6,2.5372300E-6,2.6170488E-6,2.6992633E-6,2.7839389E-6,2.8711421E-6,2.9609409E-6,3.0534048E-6
212E-3,630.01600E-9,650.53090E-9,671.70602E-9,693.56206E-9,716.12034E-9,739.40282E-9,763.43208E-9,788.23139E-9,813.82468E-9,840.23659E-9,867.49246E-9,895.61837E-9,924.64115E-9,954.58840E-9,985.48849E-9,1.0173706E-6,1.0502648E-6,1.0842018E-6,1.1192134E-6,1.1553322E-6,1.1925917E-6,1.2310263E-6,1.2706712E-6,1.3115629E-6,1.3537386E-6,1.3972366E-6,1.4420961E-6,1.4883575E-6,1.5360622E-6,1.5852526E-6,1.6359724E-6,1.6882661E-6,1.7421797E-6,1.7977600E-6,1.8550552E-6,1.9141147E-6,1.9749890E-6,2.0377298E-6,2.1023903E-6,2.1690246E-6,2.2376883E-6,2.3084385E-6,2.3813331E-6,2.4564317E-6,2.5337953E-6,2.6134860E-6,2.6955675E-6,2.7801047E-6,2.8671641E-6,2.9568134E-6,3.0491218E-6
214E-3,629.33571E-9,649.82692E-9,670.97750E-9,692.80811E-9,715.34005E-9,738.59524E-9,762.59621E-9,787.36621E-9,812.92912E-9,839.30954E-9,866.53277E-9,894.62485E-9,923.61255E-9,953.52343E-9,984.38582E-9,1.0162288E-6,1.0490824E-6,1.0829774E-6,1.1179454E-6,1.1540190E-6,1.1912315E-6,1.2296174E-6,1.2692119E-6,1.3100511E-6,1.3521724E-6,1.3956139E-6,1.4404148E-6,1.4866154E-6,1.5342570E-6,1.5833819E-6,1.6340336E-6,1.6862567E-6,1.7400969E-6,1.7956011E-6,1.8528172E-6,1.9117944E-6,1.9725833E-6,2.0352355E-6,2.0998037E-6,2.1663423E-6,2.2349066E-6,2.3055533E-6,2.3783404E-6,2.4533274E-6,2.5305748E-6,2.6101448E-6,2.6921008E-6,2.7765075E-6,2.8634311E-6,2.9529393E-6,3.0451010E-6
216E-3,628.70245E-9,649.17155E-9,670.29921E-9,692.10608E-9,714.61342E-9,737.84310E-9,761.81765E-9,786.56025E-9,812.09476E-9,838.44574E-9,865.63845E-9,893.69889E-9,922.65378E-9,952.53063E-9,983.35773E-9,1.0151642E-6,1.0479798E-6,1.0818354E-6,1.1167626E-6,1.1527938E-6,1.1899623E-6,1.2283026E-6,1.2678496E-6,1.3086398E-6,1.3507100E-6,1.3940986E-6,1.4388446E-6,1.4849881E-6,1.5325704E-6,1.5816338E-6,1.6322216E-6,1.6843784E-6,1.7381496E-6,1.7935822E-6,1.8507239E-6,1.9096239E-6,1.9703325E-6,2.0329012E-6,2.0973827E-6,2.1638312E-6,2.2323018E-6,2.3028511E-6,2.3755370E-6,2.4504187E-6,2.5275567E-6,2.6070129E-6,2.6888505E-6,2.7731341E-6,2.8599297E-6,2.9493047E-6,3.0413279E-6
218E-3,628.11368E-9,648.56215E-9,669.66844E-9,691.45316E-9,713.93753E-9,737.14340E-9,761.09328E-9,785.81029E-9,811.31829E-9,837.64177E-9,864.80596E-9,892.83682E-9,921.76105E-9,951.60609E-9,982.40019E-9,1.0141724E-6,1.0469525E-6,1.0807713E-6,1.1156602E-6,1.1516517E-6,1.1887791E-6,1.2270766E-6,1.2665794E-6,1.3073234E-6,1.3493459E-6,1.3926848E-6,1.4373793E-6,1.4834693E-6,1.5309960E-6,1.5800017E-6,1.6305295E-6,1.6826240E-6,1.7363305E-6,1.7916958E-6,1.8487676E-6,1.9075950E-6,1.9682281E-6,2.0307183E-6,2.0951183E-6,2.1614820E-6,2.2298644E-6,2.3003220E-6,2.3729126E-6,2.4476952E-6,2.5247301E-6,2.6040790E-6,2.6858050E-6,2.7699726E-6,2.8566474E-6,2.9458968E-6,3.0377892E-6
220E-3,627.56704E-9,647.99628E-9,669.08265E-9,690.84671E-9,713.30967E-9,736.49335E-9,760.42021E-9,785.11336E-9,810.59661E-9,836.89442E-9,864.03200E-9,892.03525E-9,920.93083E-9,950.74616E-9,981.50944E-9,1.0132496E-6,1.0459966E-6,1.0797809E-6,1.1146341E-6,1.1505885E-6,1.1876774E-6,1.2259349E-6,1.2653961E-6,1.3060971E-6,1.3480748E-6,1.3913672E-6,1.4360133E-6,1.4820532E-6,1.5295278E-6,1.5784793E-6,1.6289509E-6,1.6809869E-6,1.7346327E-6,1.7899348E-6,1.8469410E-6,1.9057002E-6,1.9662623E-6,2.0286788E-6,2.0930021E-6,2.1592860E-6,2.2275855E-6,2.2979569E-6,2.3704577E-6,2.4451469E-6,2.5220847E-6,2.6013326E-6,2.6829534E-6,2.7670116E-6,2.8535725E-6,2.9427033E-6,3.0344723E-6
222E-3,627.06029E-9,647.47165E-9,668.53947E-9,690.28430E-9,712.72733E-9,735.89033E-9,759.79575E-9,784.46667E-9,809.92684E-9,836.20073E-9,863.31349E-9,891.29099E-9,920.15985E-9,949.94746E-9,980.68196E-9,1.0123923E-6,1.0451083E-6,1.0788604E-6,1.1136802E-6,1.1495999E-6,1.1866528E-6,1.2248729E-6,1.2642953E-6,1.3049559E-6,1.3468917E-6,1.3901406E-6,1.4347415E-6,1.4807344E-6,1.5281602E-6,1.5770610E-6,1.6274798E-6,1.6794610E-6,1.7330498E-6,1.7882927E-6,1.8452373E-6,1.9039324E-6,1.9644279E-6,2.0267751E-6,2.0910264E-6,2.1572353E-6,2.2254568E-6,2.2957470E-6,2.3681634E-6,2.4427648E-6,2.5196111E-6,2.5987638E-6,2.6802856E-6,2.7642405E-6,2.8506941E-6,2.9397131E-6,3.0313657E-6
224E-3,626.59139E-9,646.98612E-9,668.03670E-9,689.76366E-9,712.18814E-9,735.33191E-9,759.21738E-9,783.86760E-9,809.30631E-9,835.55792E-9,862.64756E-9,890.60107E-9,919.44504E-9,949.20681E-9,979.91449E-9,1.0115970E-6,1.0442840E-6,1.0780061E-6,1.1127948E-6,1.1486821E-6,1.1857014E-6,1.2238865E-6,1.2632726E-6,1.3038956E-6,1.3457922E-6,1.3890004E-6,1.4335590E-6,1.4795079E-6,1.5268880E-6,1.5757413E-6,1.6261107E-6,1.6780405E-6,1.7315759E-6,1.7867633E-6,1.8436501E-6,1.9022851E-6,1.9627181E-6,2.0250003E-6,2.0891838E-6,2.1553223E-6,2.2234705E-6,2.2936844E-6,2.3660214E-6,2.4405401E-6,2.5173003E-6,2.5963634E-6,2.6777919E-6,2.7616496E-6,2.8480020E-6,2.9369156E-6,3.0284584E-6
226E-3,626.15840E-9,646.53770E-9,667.57228E-9,689.28264E-9,711.68991E-9,734.81582E-9,758.68276E-9,783.31375E-9,808.73250E-9,834.96340E-9,862.03154E-9,889.96274E-9,918.78354E-9,948.52125E-9,979.20396E-9,1.0108605E-6,1.0435206E-6,1.0772148E-6,1.1119743E-6,1.1478315E-6,1.1848194E-6,1.2229720E-6,1.2623242E-6,1.3029119E-6,1.3447720E-6,1.3879421E-6,1.4324612E-6,1.4783690E-6,1.5257064E-6,1.5745152E-6,1.6248384E-6,1.6767201E-6,1.7302055E-6,1.7853408E-6,1.8421735E-6,1.9007521E-6,1.9611265E-6,2.0233476E-6,2.0874676E-6,2.1535400E-6,2.2216193E-6,2.2917616E-6,2.3640239E-6,2.4384648E-6,2.5151441E-6,2.5941228E-6,2.6754635E-6,2.7592297E-6,2.8454868E-6,2.9343010E-6,3.0257403E-6
228E-3,625.75951E-9,646.12454E-9,667.14429E-9,688.83928E-9,711.23058E-9,734.33994E-9,758.18968E-9,782.80284E-9,808.20307E-9,834.41474E-9,861.46292E-9,889.37339E-9,918.17267E-9,947.88803E-9,978.54752E-9,1.0101800E-6,1.0428150E-6,1.0764831E-6,1.1112156E-6,1.1470447E-6,1.1840033E-6,1.2221256E-6,1.2614462E-6,1.3020011E-6,1.3438271E-6,1.3869617E-6,1.4314439E-6,1.4773133E-6,1.5246107E-6,1.5733780E-6,1.6236580E-6,1.6754948E-6,1.7289333E-6,1.7840199E-6,1.8408019E-6,1.8993277E-6,1.9596472E-6,2.0218111E-6,2.0858715E-6,2.1518818E-6,2.2198965E-6,2.2899715E-6,2.3621637E-6,2.4365315E-6,2.5131347E-6,2.5920341E-6,2.6732921E-6,2.7569722E-6,2.8431395E-6,2.9318601E-6,3.0232019E-6
230E-3,625.39306E-9,645.74488E-9,666.75094E-9,688.43170E-9,710.80825E-9,733.90227E-9,757.73611E-9,782.33275E-9,807.71583E-9,833.90969E-9,860.93937E-9,888.83063E-9,917.60994E-9,947.30456E-9,977.94250E-9,1.0095526E-6,1.0421643E-6,1.0758083E-6,1.1105156E-6,1.1463185E-6,1.1832500E-6,1.2213440E-6,1.2606353E-6,1.3011596E-6,1.3429537E-6,1.3860553E-6,1.4305031E-6,1.4763367E-6,1.5235969E-6,1.5723254E-6,1.6225650E-6,1.6743597E-6,1.7277545E-6,1.7827956E-6,1.8395301E-6,1.8980066E-6,1.9582746E-6,2.0203849E-6,2.0843895E-6,2.1503417E-6,2.2182958E-6,2.2883075E-6,2.3604339E-6,2.4347332E-6,2.5112649E-6,2.5900898E-6,2.6712700E-6,2.7548691E-6,2.8409519E-6,2.9295844E-6,3.0208343E-6
232E-3,625.05747E-9,645.39712E-9,666.39054E-9,688.05818E-9,710.42110E-9,733.50098E-9,757.32013E-9,781.90151E-9,807.26874E-9,833.44613E-9,860.45870E-9,888.33218E-9,917.09302E-9,946.76843E-9,977.38641E-9,1.0089757E-6,1.0415659E-6,1.0751874E-6,1.1098714E-6,1.1456501E-6,1.1825563E-6,1.2206241E-6,1.2598880E-6,1.3003840E-6,1.3421485E-6,1.3852194E-6,1.4296351E-6,1.4754353E-6,1.5226608E-6,1.5713531E-6,1.6215551E-6,1.6733107E-6,1.7266646E-6,1.7816631E-6,1.8383534E-6,1.8967837E-6,1.9570036E-6,2.0190637E-6,2.0830161E-6,2.1489138E-6,2.2168111E-6,2.2867637E-6,2.3588284E-6,2.4330633E-6,2.5095278E-6,2.5882827E-6,2.6693899E-6,2.7529129E-6,2.8389162E-6,2.9274658E-6,3.0186292E-6
234E-3,624.75126E-9,645.07972E-9,666.06152E-9,687.71709E-9,710.06747E-9,733.13433E-9,756.93994E-9,781.50726E-9,806.85987E-9,833.02208E-9,860.01887E-9,887.87593E-9,916.61971E-9,946.27739E-9,976.87692E-9,1.0084470E-6,1.0410173E-6,1.0746180E-6,1.1092805E-6,1.1450366E-6,1.1819195E-6,1.2199629E-6,1.2592015E-6,1.2996711E-6,1.3414082E-6,1.3844504E-6,1.4288364E-6,1.4746056E-6,1.5217988E-6,1.5704575E-6,1.6206245E-6,1.6723435E-6,1.7256594E-6,1.7806182E-6,1.8372671E-6,1.8956543E-6,1.9558293E-6,2.0178426E-6,2.0817461E-6,2.1475928E-6,2.2154370E-6,2.2853342E-6,2.3573410E-6,2.4315156E-6,2.5079172E-6,2.5866064E-6,2.6676451E-6,2.7510965E-6,2.8370251E-6,2.9254968E-6,3.0165788E-6
236E-3,624.47306E-9,644.79126E-9,665.76241E-9,687.40691E-9,709.74579E-9,732.80069E-9,756.59387E-9,781.14827E-9,806.48745E-9,832.63569E-9,859.61795E-9,887.45991E-9,916.18798E-9,945.82931E-9,976.41183E-9,1.0079643E-6,1.0405161E-6,1.0740977E-6,1.1087402E-6,1.1444756E-6,1.1813368E-6,1.2193577E-6,1.2585729E-6,1.2990180E-6,1.3407297E-6,1.3837454E-6,1.4281038E-6,1.4738442E-6,1.5210074E-6,1.5696348E-6,1.6197692E-6,1.6714543E-6,1.7247348E-6,1.7796567E-6,1.8362670E-6,1.8946141E-6,1.9547471E-6,2.0167167E-6,2.0805746E-6,2.1463737E-6,2.2141683E-6,2.2840136E-6,2.3559663E-6,2.4300844E-6,2.5064270E-6,2.5850547E-6,2.6660291E-6,2.7494134E-6,2.8352719E-6,2.9236704E-6,3.0146760E-6
238E-3,624.22158E-9,644.53042E-9,665.49183E-9,687.12622E-9,709.45458E-9,732.49854E-9,756.28035E-9,780.82291E-9,806.14979E-9,832.28523E-9,859.25417E-9,887.08226E-9,915.79591E-9,945.42222E-9,975.98912E-9,1.0075253E-6,1.0400602E-6,1.0736241E-6,1.1082482E-6,1.1439645E-6,1.1808058E-6,1.2188059E-6,1.2579994E-6,1.2984220E-6,1.3401101E-6,1.3831014E-6,1.4274341E-6,1.4731480E-6,1.5202834E-6,1.5688818E-6,1.6189860E-6,1.6706395E-6,1.7238871E-6,1.7787747E-6,1.8353492E-6,1.8936589E-6,1.9537529E-6,2.0156818E-6,2.0794971E-6,2.1452519E-6,2.2130000E-6,2.2827969E-6,2.3546991E-6,2.4287644E-6,2.5050518E-6,2.5836218E-6,2.6645360E-6,2.7478574E-6,2.8336502E-6,2.9219800E-6,3.0129137E-6
240E-3,623.99562E-9,644.29595E-9,665.24851E-9,686.87368E-9,709.19247E-9,732.22646E-9,755.99790E-9,780.52967E-9,805.84532E-9,831.96906E-9,858.92583E-9,886.74126E-9,915.44170E-9,945.05427E-9,975.60685E-9,1.0071281E-6,1.0396474E-6,1.0731952E-6,1.1078024E-6,1.1435011E-6,1.1803241E-6,1.2183050E-6,1.2574786E-6,1.2978804E-6,1.3395469E-6,1.3825155E-6,1.4268247E-6,1.4725139E-6,1.5196236E-6,1.5681953E-6,1.6182714E-6,1.6698957E-6,1.7231129E-6,1.7779686E-6,1.8345099E-6,1.8927848E-6,1.9528426E-6,2.0147336E-6,2.0785094E-6,2.1442227E-6,2.2119277E-6,2.2816794E-6,2.3535344E-6,2.4275504E-6,2.5037863E-6,2.5823024E-6,2.6631603E-6,2.7464228E-6,2.8321540E-6,2.9204194E-6,3.0112858E-6
242E-3,623.79404E-9,644.08667E-9,665.03122E-9,686.64805E-9,708.95816E-9,731.98312E-9,755.74515E-9,780.26712E-9,805.57256E-9,831.68568E-9,858.63137E-9,886.43526E-9,915.12367E-9,944.72371E-9,975.26323E-9,1.0067708E-6,1.0392760E-6,1.0728089E-6,1.1074007E-6,1.1430833E-6,1.1798895E-6,1.2178529E-6,1.2570082E-6,1.2973909E-6,1.3390375E-6,1.3819853E-6,1.4262728E-6,1.4719393E-6,1.5190253E-6,1.5675722E-6,1.6176226E-6,1.6692199E-6,1.7224088E-6,1.7772351E-6,1.8337456E-6,1.8919883E-6,1.9520125E-6,2.0138683E-6,2.0776073E-6,2.1432823E-6,2.2109470E-6,2.2806568E-6,2.3524678E-6,2.4264378E-6,2.5026256E-6,2.5810914E-6,2.6618966E-6,2.7451040E-6,2.8307776E-6,2.9189827E-6,3.0097860E-6
244E-3,623.61577E-9,643.90148E-9,664.83882E-9,686.44816E-9,708.75044E-9,731.76725E-9,755.52080E-9,780.03392E-9,805.33014E-9,831.43364E-9,858.36931E-9,886.16274E-9,914.84025E-9,944.42892E-9,974.95657E-9,1.0064518E-6,1.0389440E-6,1.0724635E-6,1.1070412E-6,1.1427091E-6,1.1794999E-6,1.2174474E-6,1.2565859E-6,1.2969512E-6,1.3385795E-6,1.3815082E-6,1.4257758E-6,1.4714215E-6,1.5184858E-6,1.5670099E-6,1.6170365E-6,1.6686089E-6,1.7217719E-6,1.7765709E-6,1.8330530E-6,1.8912660E-6,1.9512590E-6,2.0130823E-6,2.0767873E-6,2.1424266E-6,2.2100540E-6,2.2797247E-6,2.3514949E-6,2.4254221E-6,2.5015651E-6,2.5799840E-6,2.6607402E-6,2.7438961E-6,2.8295159E-6,2.9176646E-6,3.0084089E-6
246E-3,623.45982E-9,643.73936E-9,664.67027E-9,686.27289E-9,708.56818E-9,731.57769E-9,755.32363E-9,779.82881E-9,805.11675E-9,831.21160E-9,858.13825E-9,885.92227E-9,914.58996E-9,944.16836E-9,974.68530E-9,1.0061693E-6,1.0386499E-6,1.0721571E-6,1.1067221E-6,1.1423766E-6,1.1791535E-6,1.2170864E-6,1.2562098E-6,1.2965591E-6,1.3381707E-6,1.3810821E-6,1.4253314E-6,1.4709581E-6,1.5180024E-6,1.5665058E-6,1.6165105E-6,1.6680601E-6,1.7211991E-6,1.7759732E-6,1.8324291E-6,1.8906147E-6,1.9505790E-6,2.0123722E-6,2.0760456E-6,2.1416520E-6,2.2092449E-6,2.2788793E-6,2.3506116E-6,2.4244991E-6,2.5006005E-6,2.5789758E-6,2.6596862E-6,2.7427943E-6,2.8283639E-6,2.9164600E-6,3.0071491E-6
248E-3,623.32526E-9,643.59934E-9,664.52455E-9,686.12122E-9,708.41030E-9,731.41334E-9,755.15250E-9,779.65062E-9,804.93117E-9,831.01832E-9,857.93691E-9,885.71250E-9,914.37139E-9,943.94060E-9,974.44791E-9,1.0059219E-6,1.0383919E-6,1.0718882E-6,1.1064416E-6,1.1420842E-6,1.1788485E-6,1.2167682E-6,1.2558777E-6,1.2962126E-6,1.3378092E-6,1.3807047E-6,1.4249375E-6,1.4705468E-6,1.5175729E-6,1.5660572E-6,1.6160421E-6,1.6675708E-6,1.7206879E-6,1.7754391E-6,1.8318709E-6,1.8900313E-6,1.9499692E-6,2.0117347E-6,2.0753792E-6,2.1409550E-6,2.2085160E-6,2.2781171E-6,2.3498142E-6,2.4236649E-6,2.4997277E-6,2.5780625E-6,2.6587305E-6,2.7417940E-6,2.8273169E-6,2.9153640E-6,3.0060017E-6
250E-3,623.21120E-9,643.48050E-9,664.40072E-9,685.99218E-9,708.27581E-9,731.27314E-9,755.00635E-9,779.49823E-9,804.77226E-9,830.85259E-9,857.76404E-9,885.53217E-9,914.18324E-9,943.74427E-9,974.24303E-9,1.0057081E-6,1.0381687E-6,1.0716551E-6,1.1061983E-6,1.1418300E-6,1.1785830E-6,1.2164909E-6,1.2555880E-6,1.2959099E-6,1.3374928E-6,1.3803740E-6,1.4245918E-6,1.4701854E-6,1.5171951E-6,1.5656621E-6,1.6156288E-6,1.6671385E-6,1.7202357E-6,1.7749659E-6,1.8313757E-6,1.8895131E-6,1.9494268E-6,2.0111669E-6,2.0747847E-6,2.1403326E-6,2.2078642E-6,2.2774344E-6,2.3490992E-6,2.4229158E-6,2.4989429E-6,2.5772403E-6,2.6578689E-6,2.7408911E-6,2.8263705E-6,2.9143721E-6,3.0049619E-6
252E-3,623.11681E-9,643.38200E-9,664.29791E-9,685.88485E-9,708.16375E-9,731.15613E-9,754.88415E-9,779.37060E-9,804.63894E-9,830.71331E-9,857.61851E-9,885.38009E-9,914.02429E-9,943.57812E-9,974.06932E-9,1.0055264E-6,1.0379788E-6,1.0714565E-6,1.1059905E-6,1.1416126E-6,1.1783556E-6,1.2162528E-6,1.2553389E-6,1.2956491E-6,1.3372198E-6,1.3800882E-6,1.4242925E-6,1.4698720E-6,1.5168668E-6,1.5653182E-6,1.6152685E-6,1.6667609E-6,1.7198400E-6,1.7745512E-6,1.8309411E-6,1.8890574E-6,1.9489490E-6,2.0106659E-6,2.0742593E-6,2.1397816E-6,2.2072862E-6,2.2768281E-6,2.3484631E-6,2.4222484E-6,2.4982426E-6,2.5765053E-6,2.6570976E-6,2.7400815E-6,2.8255208E-6,2.9134800E-6,3.0040254E-6
254E-3,623.04133E-9,643.30302E-9,664.21527E-9,685.79837E-9,708.07324E-9,731.06140E-9,754.78497E-9,779.26676E-9,804.53020E-9,830.59942E-9,857.49922E-9,885.25513E-9,913.89337E-9,943.44094E-9,973.92556E-9,1.0053758E-6,1.0378208E-6,1.0712909E-6,1.1058169E-6,1.1414306E-6,1.1781646E-6,1.2160525E-6,1.2551288E-6,1.2954287E-6,1.3369885E-6,1.3798455E-6,1.4240378E-6,1.4696046E-6,1.5165861E-6,1.5650234E-6,1.6149590E-6,1.6664359E-6,1.7194986E-6,1.7741926E-6,1.8305644E-6,1.8886617E-6,1.9485332E-6,2.0102291E-6,2.0738002E-6,2.1392991E-6,2.2067792E-6,2.2762951E-6,2.3479028E-6,2.4216594E-6,2.4976234E-6,2.5758542E-6,2.6564129E-6,2.7393616E-6,2.8247637E-6,2.9126838E-6,3.0031880E-6
256E-3,622.98400E-9,643.24281E-9,664.15203E-9,685.73194E-9,708.00345E-9,730.98806E-9,754.70791E-9,779.18577E-9,804.44508E-9,830.50995E-9,857.40517E-9,885.15624E-9,913.78940E-9,943.33160E-9,973.81057E-9,1.0052548E-6,1.0376936E-6,1.0711571E-6,1.1056761E-6,1.1412824E-6,1.1780087E-6,1.2158885E-6,1.2549562E-6,1.2952470E-6,1.3367972E-6,1.3796441E-6,1.4238258E-6,1.4693813E-6,1.5163510E-6,1.5647759E-6,1.6146983E-6,1.6661614E-6,1.7192095E-6,1.7738881E-6,1.8302436E-6,1.8883237E-6,1.9481771E-6,2.0098539E-6,2.0734049E-6,2.1388826E-6,2.2063402E-6,2.2758325E-6,2.3474153E-6,2.4211457E-6,2.4970820E-6,2.5752836E-6,2.6558116E-6,2.7387278E-6,2.8240956E-6,2.9119797E-6,3.0024459E-6
258E-3,622.94415E-9,643.20066E-9,664.10744E-9,685.68478E-9,707.95357E-9,730.93531E-9,754.65212E-9,779.12677E-9,804.38268E-9,830.44396E-9,857.33538E-9,885.08243E-9,913.71134E-9,943.24905E-9,973.72327E-9,1.0051625E-6,1.0375960E-6,1.0710538E-6,1.1055669E-6,1.1411669E-6,1.1778866E-6,1.2157593E-6,1.2548196E-6,1.2951025E-6,1.3366445E-6,1.3794825E-6,1.4236549E-6,1.4692007E-6,1.5161599E-6,1.5645739E-6,1.6144846E-6,1.6659354E-6,1.7189705E-6,1.7736354E-6,1.8299764E-6,1.8880411E-6,1.9478784E-6,2.0095379E-6,2.0730709E-6,2.1385294E-6,2.2059668E-6,2.2754377E-6,2.3469979E-6,2.4207044E-6,2.4966154E-6,2.5747905E-6,2.6552902E-6,2.7381767E-6,2.8235132E-6,2.9113641E-6,3.0017953E-6
260E-3,622.92112E-9,643.17589E-9,664.08082E-9,685.65619E-9,707.92288E-9,730.90238E-9,754.61681E-9,779.08894E-9,804.34216E-9,830.40057E-9,857.28894E-9,885.03276E-9,913.65823E-9,943.19228E-9,973.66261E-9,1.0050977E-6,1.0375268E-6,1.0709799E-6,1.1054881E-6,1.1410829E-6,1.1777969E-6,1.2156637E-6,1.2547177E-6,1.2949939E-6,1.3365288E-6,1.3793593E-6,1.4235236E-6,1.4690609E-6,1.5160112E-6,1.5644155E-6,1.6143161E-6,1.6657562E-6,1.7187799E-6,1.7734326E-6,1.8297608E-6,1.8878119E-6,1.9476348E-6,2.0092791E-6,2.0727958E-6,2.1382371E-6,2.2056564E-6,2.2751080E-6,2.3466479E-6,2.4203328E-6,2.4962209E-6,2.5743718E-6,2.6548459E-6,2.7377053E-6,2.8230131E-6,2.9108337E-6,3.0012328E-6
262E-3,622.91429E-9,643.16787E-9,664.07150E-9,685.64548E-9,707.91066E-9,730.88855E-9,754.60124E-9,779.07149E-9,804.32270E-9,830.37896E-9,857.26502E-9,885.00635E-9,913.62915E-9,943.16035E-9,973.62763E-9,1.0050594E-6,1.0374850E-6,1.0709344E-6,1.1054385E-6,1.1410291E-6,1.1777386E-6,1.2156005E-6,1.2546492E-6,1.2949199E-6,1.3364487E-6,1.3792729E-6,1.4234305E-6,1.4689606E-6,1.5159032E-6,1.5642993E-6,1.6141912E-6,1.6656219E-6,1.7186358E-6,1.7732779E-6,1.8295949E-6,1.8876341E-6,1.9474443E-6,2.0090751E-6,2.0725775E-6,2.1380036E-6,2.2054067E-6,2.2748411E-6,2.3463627E-6,2.4200282E-6,2.4958958E-6,2.5740248E-6,2.6544758E-6,2.7373106E-6,2.8225923E-6,2.9103853E-6,3.0007551E-6
