Vds ,gds@Vgs 0.275 ,gds@Vgs 0.276 ,gds@Vgs 0.277 ,gds@Vgs 0.278 ,gds@Vgs 0.279 ,gds@Vgs 0.28 ,gds@Vgs 0.281 ,gds@Vgs 0.282 ,gds@Vgs 0.283 ,gds@Vgs 0.284 ,gds@Vgs 0.285 ,gds@Vgs 0.286 ,gds@Vgs 0.287 ,gds@Vgs 0.288 ,gds@Vgs 0.289 ,gds@Vgs 0.29 ,gds@Vgs 0.291 ,gds@Vgs 0.292 ,gds@Vgs 0.293 ,gds@Vgs 0.294 ,gds@Vgs 0.295 ,gds@Vgs 0.296 ,gds@Vgs 0.297 ,gds@Vgs 0.298 ,gds@Vgs 0.299 ,gds@Vgs 0.3 ,gds@Vgs 0.301 ,gds@Vgs 0.302 ,gds@Vgs 0.303 ,gds@Vgs 0.304 ,gds@Vgs 0.305 ,gds@Vgs 0.306 ,gds@Vgs 0.307 ,gds@Vgs 0.308 ,gds@Vgs 0.309 ,gds@Vgs 0.31 ,gds@Vgs 0.311 ,gds@Vgs 0.312 ,gds@Vgs 0.313 ,gds@Vgs 0.314 ,gds@Vgs 0.315 ,gds@Vgs 0.316 ,gds@Vgs 0.317 ,gds@Vgs 0.318 ,gds@Vgs 0.319 ,gds@Vgs 0.32 ,gds@Vgs 0.321 ,gds@Vgs 0.322 ,gds@Vgs 0.323 ,gds@Vgs 0.324 ,gds@Vgs 0.325 
196E-3,365.33688E-9,377.39924E-9,389.83977E-9,402.66872E-9,415.89650E-9,429.53369E-9,443.59104E-9,458.07946E-9,473.01001E-9,488.39391E-9,504.24252E-9,520.56737E-9,537.38010E-9,554.69250E-9,572.51648E-9,590.86409E-9,609.74749E-9,629.17895E-9,649.17086E-9,669.73571E-9,690.88606E-9,712.63460E-9,734.99407E-9,757.97733E-9,781.59726E-9,805.86686E-9,830.79915E-9,856.40722E-9,882.70422E-9,909.70334E-9,937.41780E-9,965.86085E-9,995.04580E-9,1.0249859E-6,1.0556946E-6,1.0871852E-6,1.1194710E-6,1.1525654E-6,1.1864818E-6,1.2212336E-6,1.2568341E-6,1.2932967E-6,1.3306348E-6,1.3688617E-6,1.4079907E-6,1.4480353E-6,1.4890086E-6,1.5309241E-6,1.5737950E-6,1.6176345E-6,1.6624560E-6
198E-3,365.95271E-9,378.03458E-9,390.49516E-9,403.34469E-9,416.59360E-9,430.25247E-9,444.33207E-9,458.84330E-9,473.79724E-9,489.20510E-9,505.07827E-9,521.42825E-9,538.26670E-9,555.60542E-9,573.45631E-9,591.83144E-9,610.74294E-9,630.20311E-9,650.22431E-9,670.81904E-9,691.99987E-9,713.77947E-9,736.17058E-9,759.18604E-9,782.83875E-9,807.14167E-9,832.10782E-9,857.75029E-9,884.08220E-9,911.11673E-9,938.86708E-9,967.34650E-9,996.56825E-9,1.0265456E-6,1.0572919E-6,1.0888205E-6,1.1211447E-6,1.1542778E-6,1.1882331E-6,1.2230241E-6,1.2586641E-6,1.2951663E-6,1.3325441E-6,1.3708109E-6,1.4099798E-6,1.4500643E-6,1.4910775E-6,1.5330327E-6,1.5759432E-6,1.6198222E-6,1.6646828E-6
200E-3,366.54481E-9,378.64541E-9,391.12521E-9,403.99450E-9,417.26368E-9,430.94336E-9,445.04429E-9,459.57740E-9,474.55377E-9,489.98461E-9,505.88132E-9,522.25540E-9,539.11851E-9,556.48246E-9,574.35915E-9,592.76064E-9,611.69908E-9,631.18675E-9,651.23602E-9,671.85939E-9,693.06941E-9,714.87876E-9,737.30017E-9,760.34648E-9,784.03057E-9,808.36539E-9,833.36397E-9,859.03937E-9,885.40470E-9,912.47313E-9,940.25784E-9,968.77207E-9,998.02905E-9,1.0280421E-6,1.0588244E-6,1.0903893E-6,1.1227502E-6,1.1559203E-6,1.1899130E-6,1.2247415E-6,1.2604192E-6,1.2969593E-6,1.3343752E-6,1.3726801E-6,1.4118873E-6,1.4520100E-6,1.4930614E-6,1.5350547E-6,1.5780032E-6,1.6219199E-6,1.6668180E-6
202E-3,367.11429E-9,379.23285E-9,391.73112E-9,404.61936E-9,417.90799E-9,431.60763E-9,445.72904E-9,460.28314E-9,475.28102E-9,490.73390E-9,506.65318E-9,523.05037E-9,539.93713E-9,557.32526E-9,575.22668E-9,593.65343E-9,612.61769E-9,632.13171E-9,652.20788E-9,672.85867E-9,694.09666E-9,715.93450E-9,738.38494E-9,761.46078E-9,785.17491E-9,809.54028E-9,834.56990E-9,860.27682E-9,886.67414E-9,913.77500E-9,941.59259E-9,970.14012E-9,999.43080E-9,1.0294779E-6,1.0602947E-6,1.0918944E-6,1.1242904E-6,1.1574959E-6,1.1915242E-6,1.2263886E-6,1.2621024E-6,1.2986788E-6,1.3361311E-6,1.3744725E-6,1.4137162E-6,1.4538754E-6,1.4949634E-6,1.5369932E-6,1.5799779E-6,1.6239308E-6,1.6688648E-6
204E-3,367.66222E-9,379.79804E-9,392.31403E-9,405.22046E-9,418.52776E-9,432.24656E-9,446.38761E-9,460.96185E-9,475.98037E-9,491.45440E-9,507.39532E-9,523.81467E-9,540.72411E-9,558.13543E-9,576.06055E-9,594.51153E-9,613.50052E-9,633.03980E-9,653.14173E-9,673.81881E-9,695.08358E-9,716.94871E-9,739.42693E-9,762.53106E-9,786.27395E-9,810.66856E-9,835.72788E-9,861.46496E-9,887.89288E-9,915.02478E-9,942.87382E-9,971.45319E-9,1.0007761E-6,1.0308558E-6,1.0617055E-6,1.0933385E-6,1.1257680E-6,1.1590074E-6,1.1930698E-6,1.2279685E-6,1.2637168E-6,1.3003278E-6,1.3378148E-6,1.3761911E-6,1.4154697E-6,1.4556638E-6,1.4967866E-6,1.5388512E-6,1.5818707E-6,1.6258581E-6,1.6708264E-6
206E-3,368.18965E-9,380.34204E-9,392.87505E-9,405.79895E-9,419.12419E-9,432.86137E-9,447.02128E-9,461.61485E-9,476.65318E-9,492.14749E-9,508.10919E-9,524.54979E-9,541.48097E-9,558.91453E-9,576.86238E-9,595.33658E-9,614.34928E-9,633.91276E-9,654.03939E-9,674.74164E-9,696.03208E-9,717.92335E-9,740.42818E-9,763.55938E-9,787.32981E-9,811.75241E-9,836.84015E-9,862.60609E-9,889.06329E-9,916.22487E-9,944.10399E-9,972.71381E-9,1.0020675E-6,1.0321784E-6,1.0630596E-6,1.0947243E-6,1.1271859E-6,1.1604576E-6,1.1945525E-6,1.2294840E-6,1.2652652E-6,1.3019093E-6,1.3394295E-6,1.3778390E-6,1.4171509E-6,1.4573783E-6,1.4985344E-6,1.5406322E-6,1.5836847E-6,1.6277050E-6,1.6727060E-6
208E-3,368.69759E-9,380.86591E-9,393.41527E-9,406.35595E-9,419.69841E-9,433.45325E-9,447.63127E-9,462.24340E-9,477.30074E-9,492.81452E-9,508.79615E-9,525.25715E-9,542.20920E-9,559.66408E-9,577.63374E-9,596.13020E-9,615.16564E-9,634.75232E-9,654.90261E-9,675.62899E-9,696.94401E-9,718.86031E-9,741.39063E-9,764.54776E-9,788.34455E-9,812.79393E-9,837.90889E-9,863.70243E-9,890.18764E-9,917.37761E-9,945.28548E-9,973.92441E-9,1.0033076E-6,1.0334482E-6,1.0643595E-6,1.0960546E-6,1.1285468E-6,1.1618493E-6,1.1959753E-6,1.2309380E-6,1.2667506E-6,1.3034262E-6,1.3409781E-6,1.3794193E-6,1.4187629E-6,1.4590221E-6,1.5002099E-6,1.5423393E-6,1.5854233E-6,1.6294749E-6,1.6745071E-6
210E-3,369.18701E-9,381.37064E-9,393.93572E-9,406.89253E-9,420.25153E-9,434.02334E-9,448.21875E-9,462.84871E-9,477.92430E-9,493.45679E-9,509.45755E-9,525.93813E-9,542.91020E-9,560.38555E-9,578.37611E-9,596.89394E-9,615.95118E-9,635.56010E-9,655.73308E-9,676.48258E-9,697.82116E-9,719.76145E-9,742.31618E-9,765.49814E-9,789.32017E-9,813.79520E-9,838.93619E-9,864.75616E-9,891.26815E-9,918.48527E-9,946.42064E-9,975.08740E-9,1.0044987E-6,1.0346678E-6,1.0656078E-6,1.0973319E-6,1.1298533E-6,1.1631853E-6,1.1973409E-6,1.2323334E-6,1.2681760E-6,1.3048817E-6,1.3424637E-6,1.3809351E-6,1.4203090E-6,1.4605984E-6,1.5018163E-6,1.5439758E-6,1.5870898E-6,1.6311712E-6,1.6762329E-6
212E-3,369.65884E-9,381.85719E-9,394.43738E-9,407.40970E-9,420.78461E-9,434.57273E-9,448.78486E-9,463.43194E-9,478.52508E-9,494.07552E-9,510.09466E-9,526.59404E-9,543.58533E-9,561.08033E-9,579.09096E-9,597.62928E-9,616.70743E-9,636.33769E-9,656.53243E-9,677.30410E-9,698.66525E-9,720.62854E-9,743.20666E-9,766.41239E-9,790.25860E-9,814.75818E-9,839.92409E-9,865.76934E-9,892.30697E-9,919.55006E-9,947.51172E-9,976.20508E-9,1.0056433E-6,1.0358395E-6,1.0668069E-6,1.0985587E-6,1.1311081E-6,1.1644681E-6,1.1986520E-6,1.2336730E-6,1.2695441E-6,1.3062784E-6,1.3438892E-6,1.3823893E-6,1.4217920E-6,1.4621102E-6,1.5033568E-6,1.5455449E-6,1.5886874E-6,1.6327971E-6,1.6778869E-6
214E-3,370.11396E-9,382.32649E-9,394.92122E-9,407.90845E-9,421.29865E-9,435.10246E-9,449.33066E-9,463.99421E-9,479.10420E-9,494.67190E-9,510.70870E-9,527.22614E-9,544.23589E-9,561.74975E-9,579.77966E-9,598.33764E-9,617.43587E-9,637.08660E-9,657.30220E-9,678.09513E-9,699.47794E-9,721.46326E-9,744.06379E-9,767.29232E-9,791.16168E-9,815.68477E-9,840.87454E-9,866.74398E-9,893.30614E-9,920.57407E-9,948.56087E-9,977.27966E-9,1.0067436E-6,1.0369658E-6,1.0679594E-6,1.0997376E-6,1.1323136E-6,1.1657004E-6,1.1999113E-6,1.2349593E-6,1.2708576E-6,1.3076193E-6,1.3452574E-6,1.3837849E-6,1.4232150E-6,1.4635605E-6,1.5048344E-6,1.5470497E-6,1.5902192E-6,1.6343558E-6,1.6794722E-6
216E-3,370.55323E-9,382.77939E-9,395.38812E-9,408.38971E-9,421.79463E-9,435.61353E-9,449.85719E-9,464.53657E-9,479.66278E-9,495.24707E-9,511.30084E-9,527.83563E-9,544.86312E-9,562.39511E-9,580.44352E-9,599.02039E-9,618.13789E-9,637.80827E-9,658.04389E-9,678.85722E-9,700.26080E-9,722.26725E-9,744.88927E-9,768.13963E-9,792.03118E-9,816.57678E-9,841.78940E-9,867.68201E-9,894.26763E-9,921.55932E-9,949.57017E-9,978.31328E-9,1.0078018E-6,1.0380488E-6,1.0690674E-6,1.1008708E-6,1.1334722E-6,1.1668846E-6,1.2011212E-6,1.2361951E-6,1.2721193E-6,1.3089070E-6,1.3465711E-6,1.3851247E-6,1.4245808E-6,1.4649523E-6,1.5062521E-6,1.5484932E-6,1.5916883E-6,1.6358504E-6,1.6809921E-6
218E-3,370.97744E-9,383.21674E-9,395.83895E-9,408.85436E-9,422.27346E-9,436.10687E-9,450.36541E-9,465.06003E-9,480.20184E-9,495.80209E-9,511.87218E-9,528.42366E-9,545.46821E-9,563.01761E-9,581.08380E-9,599.67882E-9,618.81482E-9,638.50407E-9,658.75892E-9,679.59182E-9,701.01532E-9,723.04204E-9,745.68467E-9,768.95597E-9,792.86877E-9,817.43596E-9,842.67045E-9,868.58524E-9,895.19333E-9,922.50776E-9,950.54161E-9,979.30796E-9,1.0088199E-6,1.0390906E-6,1.0701332E-6,1.1019607E-6,1.1345863E-6,1.1680231E-6,1.2022842E-6,1.2373827E-6,1.2733316E-6,1.3101440E-6,1.3478329E-6,1.3864113E-6,1.4258921E-6,1.4662883E-6,1.5076127E-6,1.5498783E-6,1.5930977E-6,1.6372839E-6,1.6824495E-6
220E-3,371.38736E-9,383.63933E-9,396.27452E-9,409.30325E-9,422.73599E-9,436.58340E-9,450.85627E-9,465.56555E-9,480.72237E-9,496.33798E-9,512.42378E-9,528.99132E-9,546.05226E-9,563.61841E-9,581.70169E-9,600.31415E-9,619.46794E-9,639.17531E-9,659.44862E-9,680.30032E-9,701.74295E-9,723.78911E-9,746.45151E-9,769.74289E-9,793.67607E-9,818.26394E-9,843.51940E-9,869.45543E-9,896.08503E-9,923.42122E-9,951.47707E-9,980.26566E-9,1.0098001E-6,1.0400934E-6,1.0711588E-6,1.1030093E-6,1.1356580E-6,1.1691181E-6,1.2034026E-6,1.2385245E-6,1.2744970E-6,1.3113329E-6,1.3490454E-6,1.3876473E-6,1.4271516E-6,1.4675713E-6,1.5089190E-6,1.5512078E-6,1.5944503E-6,1.6386593E-6,1.6838475E-6
222E-3,371.78371E-9,384.04789E-9,396.69560E-9,409.73717E-9,423.18307E-9,437.04396E-9,451.33063E-9,466.05405E-9,481.22532E-9,496.85572E-9,512.95664E-9,529.53962E-9,546.61635E-9,564.19861E-9,582.29834E-9,600.92756E-9,620.09844E-9,639.82323E-9,660.11428E-9,680.98404E-9,702.44503E-9,724.50986E-9,747.19123E-9,770.50187E-9,794.45460E-9,819.06229E-9,844.33785E-9,870.29423E-9,896.94443E-9,924.30146E-9,952.37837E-9,981.18822E-9,1.0107441E-6,1.0410591E-6,1.0721463E-6,1.1040187E-6,1.1366896E-6,1.1701718E-6,1.2044786E-6,1.2396229E-6,1.2756177E-6,1.3124761E-6,1.3502109E-6,1.3888353E-6,1.4283619E-6,1.4688038E-6,1.5101737E-6,1.5524844E-6,1.5957487E-6,1.6399794E-6,1.6851890E-6
224E-3,372.16719E-9,384.44314E-9,397.10293E-9,410.15688E-9,423.61547E-9,437.48936E-9,451.78933E-9,466.52637E-9,481.71158E-9,497.35622E-9,513.47170E-9,530.06957E-9,547.16148E-9,564.75925E-9,582.87480E-9,601.52016E-9,620.70748E-9,640.44902E-9,660.75712E-9,681.64422E-9,703.12285E-9,725.20562E-9,747.90519E-9,771.23433E-9,795.20582E-9,819.83252E-9,845.12734E-9,871.10323E-9,897.77316E-9,925.15014E-9,953.24721E-9,982.07741E-9,1.0116538E-6,1.0419895E-6,1.0730975E-6,1.1049909E-6,1.1376828E-6,1.1711863E-6,1.2055143E-6,1.2406798E-6,1.2766960E-6,1.3135757E-6,1.3513319E-6,1.3899775E-6,1.4295253E-6,1.4699883E-6,1.5113792E-6,1.5537107E-6,1.5969957E-6,1.6412467E-6,1.6864765E-6
226E-3,372.53842E-9,384.82575E-9,397.49720E-9,410.56310E-9,424.03394E-9,437.92036E-9,452.23317E-9,466.98334E-9,482.18198E-9,497.84036E-9,513.96987E-9,530.58207E-9,547.68862E-9,565.30132E-9,583.43210E-9,602.09299E-9,621.29613E-9,641.05378E-9,661.37828E-9,682.28206E-9,703.77765E-9,725.87764E-9,748.59471E-9,771.94159E-9,795.93109E-9,820.57603E-9,845.88933E-9,871.88392E-9,898.57276E-9,925.96885E-9,954.08522E-9,982.93489E-9,1.0125309E-6,1.0428864E-6,1.0740143E-6,1.1059278E-6,1.1386398E-6,1.1721634E-6,1.2065117E-6,1.2416975E-6,1.2777340E-6,1.3146340E-6,1.3524104E-6,1.3910762E-6,1.4306442E-6,1.4711272E-6,1.5125379E-6,1.5548892E-6,1.5981937E-6,1.6424640E-6,1.6877128E-6
228E-3,372.89805E-9,385.19636E-9,397.87908E-9,410.95652E-9,424.43917E-9,438.33769E-9,452.66289E-9,467.42573E-9,482.63733E-9,498.30895E-9,514.45200E-9,531.07802E-9,548.19867E-9,565.82576E-9,583.97121E-9,602.64706E-9,621.86543E-9,641.63858E-9,661.97886E-9,682.89868E-9,704.41057E-9,726.52713E-9,749.26101E-9,772.62494E-9,796.63172E-9,821.29418E-9,846.62520E-9,872.63772E-9,899.34469E-9,926.75909E-9,954.89395E-9,983.76227E-9,1.0133771E-6,1.0437515E-6,1.0748984E-6,1.1068310E-6,1.1395622E-6,1.1731051E-6,1.2074727E-6,1.2426779E-6,1.2787337E-6,1.3156530E-6,1.3534487E-6,1.3921337E-6,1.4317207E-6,1.4722227E-6,1.5136523E-6,1.5560222E-6,1.5993451E-6,1.6436336E-6,1.6889004E-6
230E-3,373.24664E-9,385.55557E-9,398.24917E-9,411.33776E-9,424.83184E-9,438.74205E-9,453.07921E-9,467.85428E-9,483.07839E-9,498.76279E-9,514.91889E-9,531.55824E-9,548.69249E-9,566.33346E-9,584.49305E-9,603.18330E-9,622.41634E-9,642.20443E-9,662.55989E-9,683.49515E-9,705.02273E-9,727.15521E-9,749.90525E-9,773.28557E-9,797.30895E-9,821.98822E-9,847.33626E-9,873.36599E-9,900.09034E-9,927.52230E-9,955.67486E-9,984.56104E-9,1.0141938E-6,1.0445863E-6,1.0757515E-6,1.1077023E-6,1.1404519E-6,1.1740132E-6,1.2083991E-6,1.2436227E-6,1.2796969E-6,1.3166346E-6,1.3544486E-6,1.3931518E-6,1.4327570E-6,1.4732770E-6,1.5147244E-6,1.5571119E-6,1.6004523E-6,1.6447580E-6,1.6900416E-6
232E-3,373.58476E-9,385.90396E-9,398.60808E-9,411.70745E-9,425.21256E-9,439.13407E-9,453.48279E-9,468.26968E-9,483.50586E-9,499.20261E-9,515.37131E-9,532.02352E-9,549.17090E-9,566.82524E-9,584.99847E-9,603.70261E-9,622.94980E-9,642.75227E-9,663.12236E-9,684.07249E-9,705.61516E-9,727.76296E-9,750.52854E-9,773.92462E-9,797.96396E-9,822.65938E-9,848.02376E-9,874.07000E-9,900.81103E-9,928.25983E-9,956.42936E-9,985.33263E-9,1.0149827E-6,1.0453924E-6,1.0765750E-6,1.1085433E-6,1.1413104E-6,1.1748892E-6,1.2092927E-6,1.2445339E-6,1.2806256E-6,1.3175807E-6,1.3554122E-6,1.3941327E-6,1.4337551E-6,1.4742920E-6,1.5157563E-6,1.5581605E-6,1.6015173E-6,1.6458392E-6,1.6911387E-6
234E-3,373.91292E-9,386.24206E-9,398.95636E-9,412.06616E-9,425.58195E-9,439.51438E-9,453.87427E-9,468.67258E-9,483.92044E-9,499.62911E-9,515.80999E-9,532.47462E-9,549.63466E-9,567.30192E-9,585.48831E-9,604.20584E-9,623.46667E-9,643.28300E-9,663.66719E-9,684.63164E-9,706.18885E-9,728.35141E-9,751.13194E-9,774.54317E-9,798.59785E-9,823.30880E-9,848.68888E-9,874.75097E-9,901.50801E-9,928.97295E-9,957.15876E-9,986.07842E-9,1.0157449E-6,1.0461713E-6,1.0773705E-6,1.1093555E-6,1.1421393E-6,1.1757348E-6,1.2101551E-6,1.2454130E-6,1.2815214E-6,1.3184932E-6,1.3563411E-6,1.3950781E-6,1.4347167E-6,1.4752699E-6,1.5167501E-6,1.5591701E-6,1.6025423E-6,1.6468795E-6,1.6921939E-6
236E-3,374.23162E-9,386.57039E-9,399.29455E-9,412.41444E-9,425.94056E-9,439.88356E-9,454.25426E-9,469.06362E-9,484.32277E-9,500.04296E-9,516.23560E-9,532.91223E-9,550.08452E-9,567.76425E-9,585.96333E-9,604.69380E-9,623.96778E-9,643.79749E-9,664.19527E-9,685.17352E-9,706.74474E-9,728.92150E-9,751.71644E-9,775.14225E-9,799.21169E-9,823.93756E-9,849.33272E-9,875.41005E-9,902.18246E-9,929.66289E-9,957.86431E-9,986.79968E-9,1.0164820E-6,1.0469242E-6,1.0781393E-6,1.1101403E-6,1.1429400E-6,1.1765516E-6,1.2109878E-6,1.2462617E-6,1.2823860E-6,1.3193735E-6,1.3572372E-6,1.3959897E-6,1.4356439E-6,1.4762123E-6,1.5177076E-6,1.5601424E-6,1.6035293E-6,1.6478808E-6,1.6932093E-6
238E-3,374.54133E-9,386.88942E-9,399.62314E-9,412.75281E-9,426.28893E-9,440.24216E-9,454.62332E-9,469.44338E-9,484.71345E-9,500.44479E-9,516.64881E-9,533.33704E-9,550.52115E-9,568.21293E-9,586.42429E-9,605.16724E-9,624.45391E-9,644.29654E-9,664.70742E-9,685.69899E-9,707.28371E-9,729.47416E-9,752.28297E-9,775.72282E-9,799.80646E-9,824.54670E-9,849.95636E-9,876.04833E-9,902.83550E-9,930.33081E-9,958.54720E-9,987.49763E-9,1.0171951E-6,1.0476525E-6,1.0788828E-6,1.1108990E-6,1.1437141E-6,1.1773409E-6,1.2117924E-6,1.2470814E-6,1.2832208E-6,1.3202234E-6,1.3581020E-6,1.3968694E-6,1.4365381E-6,1.4771210E-6,1.5186306E-6,1.5610794E-6,1.6044801E-6,1.6488451E-6,1.6941867E-6
240E-3,374.84250E-9,387.19963E-9,399.94261E-9,413.08175E-9,426.62757E-9,440.59072E-9,454.98201E-9,469.81242E-9,485.09306E-9,500.83519E-9,517.05022E-9,533.74967E-9,550.94522E-9,568.64865E-9,586.87187E-9,605.62688E-9,624.92582E-9,644.78091E-9,665.20445E-9,686.20886E-9,707.80661E-9,730.01026E-9,752.83243E-9,776.28581E-9,800.38313E-9,825.13719E-9,850.56080E-9,876.66684E-9,903.46820E-9,930.97780E-9,959.20856E-9,988.17344E-9,1.0178854E-6,1.0483573E-6,1.0796023E-6,1.1116331E-6,1.1444627E-6,1.1781041E-6,1.2125702E-6,1.2478737E-6,1.2840275E-6,1.3210444E-6,1.3589372E-6,1.3977186E-6,1.4374012E-6,1.4779977E-6,1.5195208E-6,1.5619829E-6,1.6053965E-6,1.6497741E-6,1.6951282E-6
242E-3,375.13555E-9,387.50145E-9,400.25341E-9,413.40174E-9,426.95696E-9,440.92971E-9,455.33083E-9,470.17127E-9,485.46215E-9,501.21473E-9,517.44042E-9,534.15074E-9,551.35735E-9,569.07205E-9,587.30674E-9,606.07342E-9,625.38421E-9,645.25134E-9,665.68710E-9,686.70391E-9,708.31423E-9,730.53061E-9,753.36567E-9,776.83208E-9,800.94258E-9,825.70995E-9,851.14699E-9,877.26657E-9,904.08157E-9,931.60489E-9,959.84946E-9,988.82820E-9,1.0185541E-6,1.0490400E-6,1.0802988E-6,1.1123436E-6,1.1451873E-6,1.1788426E-6,1.2133225E-6,1.2486398E-6,1.2848073E-6,1.3218378E-6,1.3597441E-6,1.3985388E-6,1.4382346E-6,1.4788441E-6,1.5203799E-6,1.5628544E-6,1.6062803E-6,1.6506698E-6,1.6960353E-6
244E-3,375.42087E-9,387.79529E-9,400.55596E-9,413.71322E-9,427.27755E-9,441.25963E-9,455.67027E-9,470.52043E-9,485.82124E-9,501.58395E-9,517.81996E-9,534.54080E-9,551.75813E-9,569.48374E-9,587.72952E-9,606.50748E-9,625.82974E-9,645.70851E-9,666.15609E-9,687.18487E-9,708.80732E-9,731.03599E-9,753.88349E-9,777.36247E-9,801.48567E-9,826.26586E-9,851.71583E-9,877.84845E-9,904.67656E-9,932.21308E-9,960.47090E-9,989.46295E-9,1.0192022E-6,1.0497014E-6,1.0809737E-6,1.1130319E-6,1.1458888E-6,1.1795574E-6,1.2140506E-6,1.2493811E-6,1.2855616E-6,1.3226051E-6,1.3605242E-6,1.3993315E-6,1.4390398E-6,1.4796615E-6,1.5212093E-6,1.5636956E-6,1.6071329E-6,1.6515336E-6,1.6969100E-6
246E-3,375.69886E-9,388.08155E-9,400.85068E-9,414.01659E-9,427.58978E-9,441.58091E-9,456.00079E-9,470.86038E-9,486.17082E-9,501.94335E-9,518.18937E-9,534.92041E-9,552.14812E-9,569.88430E-9,588.14082E-9,606.92970E-9,626.26305E-9,646.15308E-9,666.61207E-9,687.65243E-9,709.28661E-9,731.52715E-9,754.38665E-9,777.87776E-9,802.01321E-9,826.80575E-9,852.26819E-9,878.41335E-9,905.25409E-9,932.80329E-9,961.07386E-9,990.07869E-9,1.0198307E-6,1.0503428E-6,1.0816279E-6,1.1136989E-6,1.1465686E-6,1.1802499E-6,1.2147557E-6,1.2500987E-6,1.2862917E-6,1.3233475E-6,1.3612788E-6,1.4000981E-6,1.4398181E-6,1.4804515E-6,1.5220106E-6,1.5645080E-6,1.6079560E-6,1.6523672E-6,1.6977537E-6
248E-3,375.96986E-9,388.36059E-9,401.13795E-9,414.31227E-9,427.89406E-9,441.89397E-9,456.32282E-9,471.19158E-9,486.51136E-9,502.29341E-9,518.54914E-9,535.29007E-9,552.52785E-9,570.27426E-9,588.54120E-9,607.34066E-9,626.68474E-9,646.58566E-9,667.05571E-9,688.10726E-9,709.75278E-9,732.00478E-9,754.87587E-9,778.37870E-9,802.52597E-9,827.33043E-9,852.80487E-9,878.96211E-9,905.81500E-9,933.37642E-9,961.65924E-9,990.67636E-9,1.0204407E-6,1.0509651E-6,1.0822624E-6,1.1143457E-6,1.1472276E-6,1.1809211E-6,1.2154389E-6,1.2507939E-6,1.2869988E-6,1.3240663E-6,1.3620091E-6,1.4008398E-6,1.4405710E-6,1.4812153E-6,1.5227851E-6,1.5652929E-6,1.6087511E-6,1.6531720E-6,1.6985679E-6
250E-3,376.23422E-9,388.63277E-9,401.41813E-9,414.60063E-9,428.19078E-9,442.19923E-9,456.63680E-9,471.51445E-9,486.84330E-9,502.63460E-9,518.89975E-9,535.65028E-9,552.89782E-9,570.65416E-9,588.93119E-9,607.74090E-9,627.09539E-9,647.00686E-9,667.48760E-9,688.54998E-9,710.20646E-9,732.46955E-9,755.35185E-9,778.86598E-9,803.02466E-9,827.84062E-9,853.32664E-9,879.49553E-9,906.36013E-9,933.93330E-9,962.22791E-9,991.25684E-9,1.0210330E-6,1.0515692E-6,1.0828783E-6,1.1149733E-6,1.1478669E-6,1.1815720E-6,1.2161014E-6,1.2514678E-6,1.2876840E-6,1.3247626E-6,1.3627164E-6,1.4015579E-6,1.4412997E-6,1.4819543E-6,1.5235342E-6,1.5660518E-6,1.6095194E-6,1.6539495E-6,1.6993542E-6
252E-3,376.49226E-9,388.89842E-9,401.69157E-9,414.88203E-9,428.48030E-9,442.49706E-9,456.94310E-9,471.82940E-9,487.16707E-9,502.96735E-9,519.24166E-9,536.00149E-9,553.25851E-9,571.02449E-9,589.31130E-9,608.13095E-9,627.49552E-9,647.41722E-9,667.90832E-9,688.98119E-9,710.64828E-9,732.92210E-9,755.81522E-9,779.34029E-9,803.50999E-9,828.33705E-9,853.83425E-9,880.01437E-9,906.89026E-9,934.47474E-9,962.78069E-9,991.82098E-9,1.0216085E-6,1.0521560E-6,1.0834765E-6,1.1155827E-6,1.1484875E-6,1.1822037E-6,1.2167441E-6,1.2521214E-6,1.2883484E-6,1.3254376E-6,1.3634018E-6,1.4022535E-6,1.4420053E-6,1.4826696E-6,1.5242590E-6,1.5667858E-6,1.6102624E-6,1.6547010E-6,1.7001139E-6
254E-3,376.74430E-9,389.15787E-9,401.95859E-9,415.15680E-9,428.76299E-9,442.78782E-9,457.24211E-9,472.13681E-9,487.48305E-9,503.29208E-9,519.57527E-9,536.34416E-9,553.61038E-9,571.38571E-9,589.68202E-9,608.51131E-9,627.88567E-9,647.81728E-9,668.31842E-9,689.40145E-9,711.07881E-9,733.36301E-9,756.26662E-9,779.80226E-9,803.98261E-9,828.82040E-9,854.32838E-9,880.51934E-9,907.40610E-9,935.00150E-9,963.31837E-9,992.36958E-9,1.0221680E-6,1.0527264E-6,1.0840577E-6,1.1161747E-6,1.1490903E-6,1.1828171E-6,1.2173680E-6,1.2527557E-6,1.2889929E-6,1.3260922E-6,1.3640663E-6,1.4029277E-6,1.4426890E-6,1.4833626E-6,1.5249609E-6,1.5674964E-6,1.6109813E-6,1.6554278E-6,1.7008484E-6
